Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
74df24ab35ccd9dcc713f067267fad0a91c6621e8b080ccdf4e2cbdbd6d81860,2013-03,South Wales Police,South Wales Police,-3.176335,51.477699,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
06cb4e23e5ce10d5cd2455ce69408c2aa2d35ee7ef3f4827e6182d9887b39776,2013-03,South Wales Police,South Wales Police,-3.176819,51.478575,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
465ce53a8b84970edd05435289c66fd0574de7cc0a4f27bd8fee0c7bef05e14c,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
50633d154df04488f27678df9761f3666dec678a31d89a1512a97381b7ca462d,2013-03,South Wales Police,South Wales Police,-3.179561,51.479366,On or near PLAS YR NEUADD,W01001941,Cardiff 032G,Investigation complete; no suspect identified
7a97c7423a88ac2975fe2527a1e35a1162aed8ed24d95d805ae8f72b25ee6681,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
f8a538f332d633a563825846e4168b2312580ac4def67376172b2f2260f892ae,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
e188911d0fd5ecc0964421629d9e8c47c9232cc7ec93693e94fa6b94acab93f9,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
c1b2a57670ab1fe4376df786928f62814e3b345c9e1f6391d620c07befab1ecb,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
5bb266c85360f508a76000c14424fac6448897feca6e0bc6bc156f9f46c76c43,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a4c1ce23ad8598fc3de4e8cc451d613e50757b4813ac401f05d7832ddb03421b,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Investigation complete; no suspect identified
93c066ca84856028519bb9c37b5a0275f3820ba10a25487f158c4d4adfc74921,2013-03,South Wales Police,South Wales Police,-3.176335,51.477699,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
614f78319f8d67651e55d0560f7390b3d106c1c486ba034d9e108a1f6ef8512e,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
476104da2a1ed562077699ae13df0487c83d6764fe6319fc45114cfed2d3ff64,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Investigation complete; no suspect identified
aa96588286e79b87b9e987c3137e98f85efa4530c068b8fee62cbeb1066d087e,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
06e246f96406d2ce922e343a2ef8a7ed7a83ff83bc508f3bb1b57b42c0df50b8,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
437eafdb1380e875a64ef799e2b632553d016f8e18fb5f1e1566a70599644bb8,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
0e2ef0f2b4260752ab3a12050c4f9acd7b3d039a144092642dbaa1f8b573efc1,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
89213c35d5cf2a4aec90ff6bc4a929c2412d665b8e37e6347a8d01ef6fbf4343,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
e2156206e6eaa5472ba97500c1b634a6668497d6191867fd14e9eb7657f3b191,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
1bfb6f573e11781e5975763290a1f60a34512209569f73357daa638158971fc8,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a025eafe0a051cca9ab6af9fc0ee01695641b152d6957fabe9a4d1fe9973d1ee,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
de80357ab40e2920d9a1ed0b0ca43481476378d558f25cf555ae464b95f2a7b6,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution
de80357ab40e2920d9a1ed0b0ca43481476378d558f25cf555ae464b95f2a7b6,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution
de80357ab40e2920d9a1ed0b0ca43481476378d558f25cf555ae464b95f2a7b6,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution
de80357ab40e2920d9a1ed0b0ca43481476378d558f25cf555ae464b95f2a7b6,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Suspect charged
a25d5f1e60f76fcd9e214ae188740edbe484e4f18a15c5572b391e9ddfb02de9,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
f2c9b2a04f471a34a386035770ad9e51f5a7ee1d8d522728a4775e23edf40df6,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given penalty notice
500032818ab012cc6b1749ad6b257f94c8f39dba68d85e1f39868303eb765cc9,2013-03,South Wales Police,South Wales Police,-3.179090,51.478966,On or near Y GWTER,W01001941,Cardiff 032G,Suspect charged
9db086fa268616e1a01a9b9ad61fe1f6244f400d960e931e7b13db8baba6b503,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Suspect charged
66349051baf8ef63b152092b6f35e3a11da28788bcb2c99fd0a2ba28841f7cb8,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Offender given a caution
4a5430ca7769f8b35f089457bbc97e0555702d51580922cd55f4424292b33012,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given penalty notice
742ff139e8cf77d41d3964a2ccc0e62392df57890572127aeaec632734cc1e3b,2013-03,South Wales Police,South Wales Police,-3.176819,51.478575,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
d4fab36f91271f3c0d3469450fe29c2880130c2ad7c50f7f4a90cd4307354a54,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
71cdf42d6ac8839af3f6e2409186399790b9c243c2ee1e341460712f5d29c5e3,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Offender given a caution
1e5a565ac05f4457b8df53cb7b1abe59535d79426c63471c6f713b86975e99e7,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Suspect charged
54636e636153680b40faa8e6fbc6b582690c401e21039094796ec3af81e3cbd1,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
3dda918fb588210cbeccd02fe26582c92b48f059e811bd93b484921888853495,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
71c2039c476b0c7984a30d42d27217060cc04296cab55fb1d7b0d75a579e402f,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Suspect charged
4f500e3e95be01662a09af3a38ebaa0c54e8a6c070ab93459b1cff907346b14c,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
c719b7cb75a3bb21625890de4632e6856395809a912b44ae5954a62e71765898,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
e6eeb5e1829f6b49159dda1bd2b268f5410dcc1c67bf8a32a09185c2a66efe10,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
702acf7cb0a89777f1c3c40bdd868f2587d2e29da8d738fd8de5f04db2059444,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
3e656b27dcd95f248c57ea809326cc1c7ad47014b372dbff5f4cb0c12978ea59,2013-03,South Wales Police,South Wales Police,-3.176335,51.477699,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
131fb950b0aea3f513eae3fe16b07e9f33502a326151a7fad348d69afc0ad098,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution
47c0b0caf840c414afe3219136834a023eb28348e2884df3f228dc2906218d2d,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
86e6c9878176a401fc1e6a80e68520f9848e516bc6f2a501fd3823e813f0aaa4,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
727ab68a33d86d57cbb904622234fe46b0e3a4bd625e0edb51477275eb94091b,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
f1bf7484ee4b768ff514710e0e53bfbea4b8055f515f49e7227be731746fcf1d,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
953800343511c856762cf11a9ecc80308796f21d496b04376d0f185263e5ce77,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
1b3e9f4fa88ab80cac093c6f025de98c0f88872e68c21b4697efaddb87beff76,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Investigation complete; no suspect identified
da856b5f1abaf94e1ddecd86ab5794db64154172967538bb37ed74346645d7db,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
179e108c1d46f10f2bf754694984ea960bfeb5be4aa20cdd15ddbb12285e0cf7,2013-03,South Wales Police,South Wales Police,-3.178178,51.479362,On or near WHARTON STREET,W01001941,Cardiff 032G,Suspect charged
31473bead6f2cff8a35df84f0703a30778284373261d680ec45e0a1a5cd70eeb,2013-03,South Wales Police,South Wales Police,-3.179561,51.479366,On or near PLAS YR NEUADD,W01001941,Cardiff 032G,Suspect charged
c719b7cb75a3bb21625890de4632e6856395809a912b44ae5954a62e71765898,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
df1f2b39a4f81f81cb0077a8eb686be4b83c0a35e01d87dfbe3335223c42a1a7,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
af0b8318d80597f15cde12fead74bd7da15d3b8c0b6299a48616efaa00864b55,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
02f8f87b9867588f85845ee1bd69e7d4ebd66e519d2d4a9c8edcf6c0a6544eba,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Offender given a caution
4f500e3e95be01662a09af3a38ebaa0c54e8a6c070ab93459b1cff907346b14c,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
678f5b68fe310573c2bee4a7d444fecc918301d152c6df1ca15860189030d842,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Local resolution
852d25fe7107bfe7e2c50e269f400cc10af4a3660181d11d749c6b53c699538b,2013-03,South Wales Police,South Wales Police,-3.177284,51.478742,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
36179231c1d3aec9b3b0ef15a06b0b4f1eadd9028033e926eb2fa31f20959dd2,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Offender given penalty notice
726996e0b9a7ee135c94eb0191cc0454694b6d1b88a3f7a5db25b47129152aaf,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
828330ffe5078261e66903ee029c4e65334b5228e54343c6d1b020072a627cb3,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
c719b7cb75a3bb21625890de4632e6856395809a912b44ae5954a62e71765898,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
784f1840ce3053fc2dae3e23f700c896d77840cef802325a51be6d04fc9dc260,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Offender given penalty notice
179e108c1d46f10f2bf754694984ea960bfeb5be4aa20cdd15ddbb12285e0cf7,2013-03,South Wales Police,South Wales Police,-3.178178,51.479362,On or near WHARTON STREET,W01001941,Cardiff 032G,Suspect charged
0b09adda36f9b653c741df47eb3985a26da170d6068938a650ab1b449d78629b,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Offender given a caution
5aeb4b9bd1d9cc07c773f385c9732be5614196e69b260dd2029302692b81c0b6,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Suspect charged
a4489f3637427d7ce11cd811fff8ecc8a6fddfd874d81bfb7b0264e7a06664f5,2013-03,South Wales Police,South Wales Police,-3.176819,51.478575,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
07bbcabaaef2cefc2be472b155d47fba0513dd6c541adc4be7c364438c887a0b,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Local resolution
1e5a565ac05f4457b8df53cb7b1abe59535d79426c63471c6f713b86975e99e7,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Suspect charged
92d467b6d7d88eba36f6a2812f73bdba6a6d17289b64c1085541b34de743f076,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
7e9ea0fde39afb31b2b904fb4a3c5fd6e09400f76313f0047c6572344432ea88,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
89557e1dc28160ad491efde2a64397ac0e4a6c8f0a2c0e9c46662f7eeb7f0ce4,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution
cd0511016d719fe13250bc5b45636c8ea1ae39f09ceb3dc1a3589ffeeac833f2,2013-03,South Wales Police,South Wales Police,-3.179561,51.479366,On or near PLAS YR NEUADD,W01001941,Cardiff 032G,Offender given a caution
89557e1dc28160ad491efde2a64397ac0e4a6c8f0a2c0e9c46662f7eeb7f0ce4,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given penalty notice
3f38cb7be63d00601b33511555de2fb91245b98519d35ec0f2cafc7897678cb2,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
b135045e2047c0896e3141ac50cd6927ba937a55118619a395abbdf95e67e47e,2013-03,South Wales Police,South Wales Police,-3.180870,51.479883,On or near STRYD Y CEI,W01001941,Cardiff 032G,Suspect charged
cd0511016d719fe13250bc5b45636c8ea1ae39f09ceb3dc1a3589ffeeac833f2,2013-03,South Wales Police,South Wales Police,-3.179561,51.479366,On or near PLAS YR NEUADD,W01001941,Cardiff 032G,Offender given a caution
3d8898e2cd7f5da9e07ba0f4a76115a9a84d7fd0c98c719d265448c4adb710f6,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution
fe6153bb650e88abff095062ee9b9124067b0893944446b390f6bc62073e8d60,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
c2a6baf3e084def348185816193de7998e8d8b4ded61afe452c90d0e18860510,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Suspect charged
df738dd7b9188b7aae5556644edb2861f149024bc2920b8de88c62d0e5189d85,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Suspect charged
23dbf6182957a0bdc732ca50d2ab8053598f331a968a13dc1d9d3e87ec4007f4,2013-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
d5651db6dc1d0ab002fbbd0cb8eb5e2adf8aea9a155165e360fdf7597c0dbc60,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
dfff2f58b191eba1556810da6c881a24fd1b36da15d3a1561537c2c0c77829ef,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Local resolution
845cfe76a994f44284af08d3f1e53896694f6fe17439be5f79531df6feb0d707,2013-03,South Wales Police,South Wales Police,-3.176509,51.478839,On or near Shopping Area,W01001941,Cardiff 032G,Local resolution
ca652414d841c6ff0bcfc58f32a08147017d6d1bbd9ec2e89f9f130c6aa32c1f,2013-03,South Wales Police,South Wales Police,-3.177277,51.479605,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
845cfe76a994f44284af08d3f1e53896694f6fe17439be5f79531df6feb0d707,2013-03,South Wales Police,South Wales Police,-3.176509,51.478839,On or near Shopping Area,W01001941,Cardiff 032G,Local resolution
81f1557a88880f9cf700db0481eb9f9dc45cfb0da891291553bd23f186f0159b,2013-03,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Local resolution
fb22af96e9460d4e11c394f6be0afd576f84bcec695d0e93b7bc33f8bf1f83ac,2013-03,South Wales Police,South Wales Police,-3.180870,51.479883,On or near STRYD Y CEI,W01001941,Cardiff 032G,Investigation complete; no suspect identified
6612435e5b5ad728aae03d55590650a101ce47ef78f4ad28fd949fafb8e7c340,2013-03,South Wales Police,South Wales Police,-3.179561,51.479366,On or near PLAS YR NEUADD,W01001941,Cardiff 032G,Investigation complete; no suspect identified
b8a56be1ad0689daf2686b41332a61c05b81e46cdc7850c0a223a7e25990ad30,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
721867566a415c599919784e56d988f6bdcc8cb52fb4286a0941ac5c999904a0,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
aec172bd72f67cf99703a4d95ec88c586c4d5b5e5f9afe8b7f1409f1a6507577,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
6c0568f406bfe93059f80f01523854fa4df48459662af82d48c4e5ca09cdde4e,2013-03,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Investigation complete; no suspect identified
fdc46e537083cbc5a09eca1be87d06dd90bf64c86b93a0e922437ae365e2f5de,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
e26383b3b571816daf55eb7969d8dc7d3d5dc06ceab3675de4e8589fa5b65ec7,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
87fa0297c3d0051442838f38274076d76086df468b37155114a7b4709305f400,2013-03,South Wales Police,South Wales Police,-3.178616,51.480131,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
b536269efd7cf2093626727332799a2fe8460043beaf673fd64813fa4a58a587,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
065277780903e502f2f4d5f92f9cefb5452d9cfe7a6110eee8ce5eaf90a03b29,2013-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
0aee4a3929a9f63b21300b182b32faa98e73ff77e864e3389206fa25fc4c3624,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a1810eb2d144813ce2e6d33d2724e0d3bac3153652b269dcb8d532eeaa65e5e3,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Investigation complete; no suspect identified
0a0793c35fb32bb14755ecf14c3594d624de7d30be3efa71490cee685b3c644e,2013-03,South Wales Police,South Wales Police,-3.178678,51.478656,On or near Nightclub,W01001941,Cardiff 032G,Investigation complete; no suspect identified
caf74dee018c88b8a894e39aa833969a20185f22fb384a11304fc4ad36d3eac1,2013-03,South Wales Police,South Wales Police,-3.180870,51.479883,On or near STRYD Y CEI,W01001941,Cardiff 032G,Investigation complete; no suspect identified
d23782f426d09fd8b1c75ec8256c61d58dc9eff65af488ab3af217e06a607e18,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
bdd9341aaa523952387bf7343caf224ad740740f889fbe6da70201139679d5d8,2013-03,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Investigation complete; no suspect identified
a119d7f73fa083f3886e1eccca65af69fbd6637acfdb67706c104b97c41cec4d,2013-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
5a002603336478f2a28993af4b951df063bf3c6203d988378868a78f954d2302,2013-03,South Wales Police,South Wales Police,-3.174061,51.477749,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
e40f6c91a2a62313fc62bbb6fc7485fc593746ff87a3049924fb3c7db2294a42,2013-03,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
458e570c67c5df56bd34a3cc56fa321c8819fc3004e0545a6905a733a222fcdc,2013-03,South Wales Police,South Wales Police,-3.167708,51.465215,On or near MOUNT STUART SQUARE,W01001942,Cardiff 049B,Investigation complete; no suspect identified
0ca9992425986fcddf4a1bc82a37380dccfa06b9a98ee2588e7c201fd8b2d019,2013-03,South Wales Police,South Wales Police,-3.166066,51.464071,On or near NEW GEORGE STREET,W01001942,Cardiff 049B,Investigation complete; no suspect identified
0727b235253ad43dd87ab06ae75529122601029bd7b0209afcfc3c5b1c9138eb,2013-03,South Wales Police,South Wales Police,-3.166752,51.465575,On or near WEST BUTE STREET,W01001942,Cardiff 049B,Investigation complete; no suspect identified
863011a7e83921f1ffbad001351bf76d7063b6e69bd082546bacb0120a094402,2013-03,South Wales Police,South Wales Police,-3.170632,51.464709,On or near Police Station,W01001942,Cardiff 049B,Suspect charged
a34a02e766c54c9cb943d9b549a8b7dfd430812b30fbeeb0a55b7b4be5077a00,2013-03,South Wales Police,South Wales Police,-3.170632,51.464709,On or near Police Station,W01001942,Cardiff 049B,Investigation complete; no suspect identified
2d9083f42275cb68edc6749127fd55bf6054c1849b4ac552c0d798480b01f1f2,2013-03,South Wales Police,South Wales Police,-3.168221,51.461082,On or near Parking Area,W01001942,Cardiff 049B,Investigation complete; no suspect identified
4ed19798f368eab25718416cbbda1d2f89297909fe16e95ba474d2bad0e5ea4b,2013-03,South Wales Police,South Wales Police,-3.165392,51.470363,On or near ALBERT SQUARE,W01001943,Cardiff 048B,Investigation complete; no suspect identified
e26caf2fef92c21440a1d073824d4294b95948f5d62e9321fefd2543dd504569,2013-03,South Wales Police,South Wales Police,-3.168316,51.470972,On or near MAGRETION PLACE MAES MAGRETIAN,W01001943,Cardiff 048B,Investigation complete; no suspect identified
ccdd2092692c94c494d971eb29e219ac4aa14204cf93d0ebab1d4a87188e039c,2013-03,South Wales Police,South Wales Police,-3.166628,51.462959,On or near STUART PLACE,W01001943,Cardiff 048B,Investigation complete; no suspect identified
2939a09ebb833eb59dede99c8c10f014544fb771ac00d4ae94cf4edd71c77878,2013-03,South Wales Police,South Wales Police,-3.165997,51.466419,On or near Theatre/Concert Hall,W01001943,Cardiff 048B,Suspect charged
2939a09ebb833eb59dede99c8c10f014544fb771ac00d4ae94cf4edd71c77878,2013-03,South Wales Police,South Wales Police,-3.165997,51.466419,On or near Theatre/Concert Hall,W01001943,Cardiff 048B,Suspect charged
cf89fb79b73bee78c6554b7ec1c20f4775c993b6b98f44839f71d33da28f61ef,2013-03,South Wales Police,South Wales Police,-3.162308,51.470268,On or near Park/Open Space,W01001943,Cardiff 048B,Investigation complete; no suspect identified
bf1cf79dc7654b546d2c80e44d70000944bdb9331fdd6bf21d4ad27c086c69ab,2013-03,South Wales Police,South Wales Police,-3.168251,51.461666,On or near HAVANNAH STREET,W01001943,Cardiff 048B,Investigation complete; no suspect identified
36e3e09ff7945f842129fe14bf0876a8c36251c74326b6a181e37dc289e8c7aa,2013-03,South Wales Police,South Wales Police,-3.170250,51.473426,On or near VELLACOTT CLOSE,W01001944,Cardiff 048C,Investigation complete; no suspect identified
229e01e2a30355eb9e041b305f1fb4b41f9e6370e816b2a1bf98d993686af550,2013-03,South Wales Police,South Wales Police,-3.178896,51.448557,On or near FFORDD Y YMERODRAETH,W01001945,Cardiff 048D,Investigation complete; no suspect identified
8347f46ee884b28880053b27fae800901fc6f9404352bd8332d063b08f6e8ffb,2013-03,South Wales Police,South Wales Police,-3.184188,51.448405,On or near WATKISS WAY,W01001945,Cardiff 048D,Investigation complete; no suspect identified
702fabb459ec6dcb1838d0ed85a127a7e13eca98927496be78e7600728d81dbb,2013-03,South Wales Police,South Wales Police,-3.182854,51.459704,On or near CHANNEL VIEW ROAD,W01001946,Cardiff 049C,Investigation complete; no suspect identified
6ff085f3449bcc16c5f2728b4b8a9f83d2de1887e6c014985c7c6831aa767814,2013-03,South Wales Police,South Wales Police,-3.190053,51.452581,On or near GRANGEMOOR COURT,W01001947,Cardiff 048E,Investigation complete; no suspect identified
a2797f149283402f2bc37671cdca1223d7f47222aaefb014eec13d546e135dcf,2013-03,South Wales Police,South Wales Police,-3.184403,51.457827,On or near FFORDD JAMES MCGHAN,W01001947,Cardiff 048E,Investigation complete; no suspect identified
