Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
eed847e41cc62193d15887d77bbebd3108a468d09ea2c7bdde37f156063d1714,2013-05,South Wales Police,South Wales Police,-3.273147,51.463784,On or near COPTHORNE WAY,W01001136,The Vale of Glamorgan 003D,Investigation complete; no suspect identified
14591af8d3638d335f4afb8290f310b6aa6f0bdd972ec4b69ce076e051d7a222,2013-05,South Wales Police,South Wales Police,-3.432040,51.703178,On or near MOUNT STREET,W01001137,Rhondda Cynon Taf 005A,Investigation complete; no suspect identified
f57917fa6b1414d966f7356c8cafae7ee6e07021aa151fa0e37625daa5346958,2013-05,South Wales Police,South Wales Police,-3.424057,51.700146,On or near Bus/Coach Station,W01001138,Rhondda Cynon Taf 005B,Investigation complete; no suspect identified
f2d636db1ba0c7694b90adfd216963b2951e4c0d27a938db9222eb1a4dde9ad3,2013-05,South Wales Police,South Wales Police,-3.424761,51.700443,On or near BRECON PLACE,W01001138,Rhondda Cynon Taf 005B,Investigation complete; no suspect identified
5cee339417805d06d9224c03468b79c6e0ce4dada4fd0e9c42721c50dd1537eb,2013-05,South Wales Police,South Wales Police,-3.429923,51.694329,On or near GODREAMAN STREET,W01001139,Rhondda Cynon Taf 005C,Investigation complete; no suspect identified
8fa8bf2bc8c3712597efe824b8f260140f1b4024345039974fed8f62b337b544,2013-05,South Wales Police,South Wales Police,-3.434382,51.693043,On or near FFORCHNEOL ROW,W01001140,Rhondda Cynon Taf 005D,Investigation complete; no suspect identified
638598a13b86c02db5f0792758c3b99daba4dd4eab1c9c1a60736c07206624c2,2013-05,South Wales Police,South Wales Police,-3.450814,51.686142,On or near BRYNHYFRYD,W01001141,Rhondda Cynon Taf 005E,Investigation complete; no suspect identified
a660f56099f2a595552e0b46e6bae2b5a3acc06bc8d82f281eb2cf48aa8f4246,2013-05,South Wales Police,South Wales Police,-3.428041,51.694298,On or near HOWELL'S ROW,W01001142,Rhondda Cynon Taf 005F,Investigation complete; no suspect identified
3cbc3c90ae8f1da5554ccb2e40fcce6137b38d909caf44239de0cdcc5873a6a8,2013-05,South Wales Police,South Wales Police,-3.332606,51.643088,On or near ABERDARE ROAD,W01001143,Rhondda Cynon Taf 012A,Investigation complete; no suspect identified
43b13853aacb699c59fe9112e77c2c58ff7e8ea35a337977e0667efb99ed97fc,2013-05,South Wales Police,South Wales Police,-3.350724,51.661880,On or near MILBOURNE STREET,W01001144,Rhondda Cynon Taf 012B,Investigation complete; no suspect identified
17fff43571c0739a75c1d9b0bef907c292130d9537ee158227f6cca9d345ef71,2013-05,South Wales Police,South Wales Police,-3.338258,51.654425,On or near PONTCYNON TERRACE,W01001145,Rhondda Cynon Taf 012C,Investigation complete; no suspect identified
f02ae861f1547ee3119b28ea49be25cca851ba2e66d7b3817e611e5a3e4835c3,2013-05,South Wales Police,South Wales Police,-3.321283,51.649321,On or near LOCK STREET,W01001146,Rhondda Cynon Taf 012D,Investigation complete; no suspect identified
6fe7e5177235750d9e570b4befa48dbdb4fefdb9c00d3631fbf06c7573a91f16,2013-05,South Wales Police,South Wales Police,-3.433898,51.714350,On or near THE GLADE,W01001147,Rhondda Cynon Taf 004A,Investigation complete; no suspect identified
1691de81ff7c8052db1ae9b400bb062587b744c8074bfed02c4aad6cb40a87f2,2013-05,South Wales Police,South Wales Police,-3.449899,51.715898,On or near ELM GROVE,W01001148,Rhondda Cynon Taf 002A,Investigation complete; no suspect identified
4cafd2de700a52f85394cda2995b60d4fdc21162be8bc3d6dc8f71c182f3e10e,2013-05,South Wales Police,South Wales Police,-3.447215,51.716597,On or near Petrol Station,W01001148,Rhondda Cynon Taf 002A,Investigation complete; no suspect identified
9ee480ba030c83ac4857773655fa2250a44e1392799a2694bef9ba95cf0e3ac0,2013-05,South Wales Police,South Wales Police,-3.450145,51.710006,On or near HIGHLAND PLACE,W01001149,Rhondda Cynon Taf 003A,Investigation complete; no suspect identified
4fb61ff11c726d4eb43e2cea948f1254356f435ca8112539ba2686a4976609b8,2013-05,South Wales Police,South Wales Police,-3.446450,51.711679,On or near PRICE STREET,W01001150,Rhondda Cynon Taf 003B,Investigation complete; no suspect identified
5b3617dc475fe19c85f9677870af96bbd47fb00de9547c2ecf935af007040531,2013-05,South Wales Police,South Wales Police,-3.444078,51.713120,On or near CARDIFF STREET,W01001150,Rhondda Cynon Taf 003B,Suspect charged
07957f708b0b22035e90dbcb3c6f679a0a1923efd005f01dec87586e9f3c9841,2013-05,South Wales Police,South Wales Police,-3.457806,51.728128,On or near FOUNDERS ROW,W01001152,Rhondda Cynon Taf 002B,Investigation complete; no suspect identified
2d1198a7b8ff3719fbfa0e479fd47e48c8bc926fd81bc12e5996d985402691f3,2013-05,South Wales Police,South Wales Police,-3.471396,51.720819,On or near MAES BRYNNA,W01001154,Rhondda Cynon Taf 003D,Investigation complete; no suspect identified
cf783b0a3b26dba9d60728a803d10ccd6aee659ed23d9d36f854479f47c8081e,2013-05,South Wales Police,South Wales Police,-3.450609,51.721788,On or near WATERLOO PLACE,W01001155,Rhondda Cynon Taf 002D,Investigation complete; no suspect identified
2093c88f13c61632d9d19f959740515ec9d39ef834c496a7c62dfa8e36c54c05,2013-05,South Wales Police,South Wales Police,-3.356427,51.553103,On or near HEOL SEWARD,W01001157,Rhondda Cynon Taf 028A,Investigation complete; no suspect identified
58004802dc50633fc680a6d57c22ebfe5641dc4085600b090df63612258ab6aa,2013-05,South Wales Police,South Wales Police,-3.365298,51.558413,On or near CASTELLAU ROAD,W01001158,Rhondda Cynon Taf 028B,Investigation complete; no suspect identified
b16591b6d19e3d81355b66c97bd8b50a910f4bfd09d96d0e519da3078ea38956,2013-05,South Wales Police,South Wales Police,-3.356531,51.578414,On or near AWELFRYN,W01001158,Rhondda Cynon Taf 028B,Investigation complete; no suspect identified
7addcab1e14b4abeb0dc592a805062acf54d5a914256e589277421f4e57636bc,2013-05,South Wales Police,South Wales Police,-3.477110,51.533005,On or near MANOR PARK,W01001160,Rhondda Cynon Taf 029A,Investigation complete; no suspect identified
dbd0d5169d386ce37a721f17bd381fda80d94c3c33f6f09f6930e6d0cf32c443,2013-05,South Wales Police,South Wales Police,-3.462995,51.539296,On or near MOSTYN MEWS,W01001161,Rhondda Cynon Taf 029B,Investigation complete; no suspect identified
c187ea0b9bb9c47e60204aee128eb5f61a01f001fca79cad92e3314f0863af29,2013-05,South Wales Police,South Wales Police,-3.458810,51.541444,On or near GELLI FEDI RISE,W01001161,Rhondda Cynon Taf 029B,Suspect charged
dd8a239671ca3a408b69e0f62ecf40100c1c010b5a8aa85b9ddd36ae47087529,2013-05,South Wales Police,South Wales Police,-3.320463,51.566336,On or near Sports/Recreation Area,W01001162,Rhondda Cynon Taf 025A,Investigation complete; no suspect identified
d82870b90cb77c472e9ae526266bfa5023f8fca28da4e032c1c9e173730df736,2013-05,South Wales Police,South Wales Police,-3.319273,51.620894,On or near ANN STREET,W01001164,Rhondda Cynon Taf 019A,Investigation complete; no suspect identified
3bf3148af78e76646ce7a973e9037d7dd8765f940e57df21d1ea68af74f15158,2013-05,South Wales Police,South Wales Police,-3.318415,51.620715,On or near WOOD STREET,W01001164,Rhondda Cynon Taf 019A,Investigation complete; no suspect identified
dc2ad5d8733ff97c6240d349f12b087b8e9d2b6986c4075508e92be2230dff53,2013-05,South Wales Police,South Wales Police,-3.320167,51.618852,On or near ASHDOWN COURT,W01001165,Rhondda Cynon Taf 019B,Investigation complete; no suspect identified
9162de02b68122f92f04b55b1af4a8bf35d7a75704a7fabb767d284f2d159a8f,2013-05,South Wales Police,South Wales Police,-3.477573,51.628251,On or near OAK STREET,W01001166,Rhondda Cynon Taf 016A,Investigation complete; no suspect identified
3f04a671ab8b364feba09a63c0ea1a8b17b249453e2926b650ab7db9cf469221,2013-05,South Wales Police,South Wales Police,-3.467230,51.626052,On or near MADDOX STREET,W01001167,Rhondda Cynon Taf 016B,Investigation complete; no suspect identified
ef044b7bc600ae31d4dfe57a0b2b3a53d23d872393af13b3baeae21c57616f59,2013-05,South Wales Police,South Wales Police,-3.472192,51.624938,On or near Park/Open Space,W01001167,Rhondda Cynon Taf 016B,Investigation complete; no suspect identified
03383784308975c5e4e47b5ffbf03b2909d05af36035c3c74ceb26bc99f9cd2a,2013-05,South Wales Police,South Wales Police,-3.411766,51.710662,On or near DANIEL STREET,W01001168,Rhondda Cynon Taf 004B,Investigation complete; no suspect identified
afff35905c646a8a04f3f86f003c40821cf1d829ee6c718df96e9ec869e420c0,2013-05,South Wales Police,South Wales Police,-3.418567,51.707361,On or near RHODFA NEWYDD,W01001169,Rhondda Cynon Taf 004C,Investigation complete; no suspect identified
8d329aabb4793e9412636b80c8eec9c05b0527be27fcddb4c798eae2726e0780,2013-05,South Wales Police,South Wales Police,-3.407780,51.703004,On or near BRYN AWELON,W01001169,Rhondda Cynon Taf 004C,Suspect charged
d20468409db9639d898685c08a8d167b4462c7ad3d0f37944e28bfdd93a8799e,2013-05,South Wales Police,South Wales Police,-3.383328,51.607756,On or near MOUNT PLEASANT,W01001171,Rhondda Cynon Taf 017A,Investigation complete; no suspect identified
51e6f503e5ec2e7a7ffc9c113f756748bdc0e1871998f8663349e8594bcf4b1a,2013-05,South Wales Police,South Wales Police,-3.381383,51.609344,On or near WAYNE STREET,W01001171,Rhondda Cynon Taf 017A,Suspect charged
6d0d5763483c1c7a290c60fa54d3abcf1bdcb3e266e2075be476940c010dc499,2013-05,South Wales Police,South Wales Police,-3.406015,51.609618,On or near Supermarket,W01001172,Rhondda Cynon Taf 020A,Investigation complete; no suspect identified
c0a07f7c3d4ad1d88da9bdc59c641d36387e2b82b48bf9b1e817160922849b09,2013-05,South Wales Police,South Wales Police,-3.421974,51.599939,On or near TREBANOG ROAD,W01001173,Rhondda Cynon Taf 020B,Investigation complete; no suspect identified
c4317565dde881a5001f02ee5ebdd65d8121a6b67db53b1b34cdf28e64f0422c,2013-05,South Wales Police,South Wales Police,-3.418255,51.600137,On or near RHIWGARN,W01001173,Rhondda Cynon Taf 020B,Suspect charged
042b1709357c3cabdc7ab01adec2c038507cdcbf98f7351b47999cc87c814c77,2013-05,South Wales Police,South Wales Police,-3.409618,51.607039,On or near ARGYLE STREET,W01001174,Rhondda Cynon Taf 020C,Investigation complete; no suspect identified
f1f95d70f976ed40c560096c2e27925d49263b986b57c4329a76607930ced3cf,2013-05,South Wales Police,South Wales Police,-3.411883,51.606985,On or near HEOL HOREB,W01001174,Rhondda Cynon Taf 020C,Investigation complete; no suspect identified
2f91afcc834821ec01f715576a82fbae48e9cfb93bc3b797f7d8f90ed612e16b,2013-05,South Wales Police,South Wales Police,-3.450879,51.662376,On or near BEECH STREET,W01001175,Rhondda Cynon Taf 009A,Investigation complete; no suspect identified
937e178f77a34a95c7d6b08de1bea25b8cacabfc36e521a60f240816c3eac98a,2013-05,South Wales Police,South Wales Police,-3.448283,51.661662,On or near HIGH STREET,W01001175,Rhondda Cynon Taf 009A,Suspect charged
8875ec620424bb5e878ea27b892e33041559c5d973cfeee122587d1725d3b15f,2013-05,South Wales Police,South Wales Police,-3.449884,51.665634,On or near FIR STREET,W01001177,Rhondda Cynon Taf 009B,Investigation complete; no suspect identified
d43402d19c236ef5dd6b9a3b5b4d64608906b4920c7b0467c13a6d2f7a937665,2013-05,South Wales Police,South Wales Police,-3.471159,51.593425,On or near GLAMORGAN TERRACE,W01001178,Rhondda Cynon Taf 023A,Investigation complete; no suspect identified
c8fa75c83608d6c1541afbb9324e81d1a5486f4f95383ad5be0c36d007137374,2013-05,South Wales Police,South Wales Police,-3.471415,51.584376,On or near Supermarket,W01001179,Rhondda Cynon Taf 023B,Investigation complete; no suspect identified
9c2be73349008824f7046b2170eda24b71be00fae1816945b6940dcbd95d80dc,2013-05,South Wales Police,South Wales Police,-3.332505,51.622408,On or near DERWENDEG AVENUE,W01001180,Rhondda Cynon Taf 015A,Investigation complete; no suspect identified
d4705a2c922993278fd7099e5244ab75d72bc28cbe29d235ce0dc5402e2ea90b,2013-05,South Wales Police,South Wales Police,-3.334374,51.620103,On or near COED-Y-LAN ROAD,W01001180,Rhondda Cynon Taf 015A,Investigation complete; no suspect identified
b78c52514a7b613ccae377ac644675a07841b20bfe5d79d0d4fd1fedd67763b1,2013-05,South Wales Police,South Wales Police,-3.339324,51.623409,On or near CEFN LANE,W01001181,Rhondda Cynon Taf 015B,Investigation complete; no suspect identified
80784c43f792f5451bdf0a27262ed99ca9a5263d640aba91588f3478416afffb,2013-05,South Wales Police,South Wales Police,-3.340718,51.600608,On or near Shopping Area,W01001182,Rhondda Cynon Taf 021A,Investigation complete; no suspect identified
988c382dec65395006b610aa9984cfebade87fb33017cc32e05af6dfbfbeec99,2013-05,South Wales Police,South Wales Police,-3.341982,51.599883,On or near Parking Area,W01001182,Rhondda Cynon Taf 021A,Suspect charged
93424711078c11d2b5a6e785b3b4748875466948a72dfa1dfac7a2b13b507611,2013-05,South Wales Police,South Wales Police,-3.339845,51.597929,On or near GRAIG TERRACE,W01001183,Rhondda Cynon Taf 021B,Investigation complete; no suspect identified
ef760b362ab42550ff2efb3aaaad59919b08e77fd798dfaff7d74d65183ad80d,2013-05,South Wales Police,South Wales Police,-3.341376,51.598937,On or near TAFF VALE STREET,W01001183,Rhondda Cynon Taf 021B,Investigation complete; no suspect identified
747d79b61082a5abfc1c150755d6ae00236b1995457caabd916b9410b8ff5777,2013-05,South Wales Police,South Wales Police,-3.293756,51.580049,On or near Petrol Station,W01001184,Rhondda Cynon Taf 026A,Investigation complete; no suspect identified
4739046576a7d73fddf39ff1f810554a132bb383dfe1b32103c98cd381c4f489,2013-05,South Wales Police,South Wales Police,-3.316695,51.587230,On or near YNYS TERRACE,W01001185,Rhondda Cynon Taf 022A,Investigation complete; no suspect identified
bd4cd64b72563ac223bdd858c7a84476aa55819ebb20af76bf01ee89d03740a6,2013-05,South Wales Police,South Wales Police,-3.508925,51.737014,On or near MADISON DRIVE,W01001186,Rhondda Cynon Taf 001A,Investigation complete; no suspect identified
2ee1f7ea3cccb8b2ff8ba4c655a4ed7bb2180280cfc3edf17168fc8099eed412,2013-05,South Wales Police,South Wales Police,-3.509144,51.736202,On or near LONGFIELD COURT,W01001188,Rhondda Cynon Taf 001C,Investigation complete; no suspect identified
df984a10febb18f61a50f39d2b15ce184dc74c151053e0aa8e546180110a0055,2013-05,South Wales Police,South Wales Police,-3.441043,51.535935,On or near DAVID PLACE,W01001189,Rhondda Cynon Taf 029C,Investigation complete; no suspect identified
fe0cf4493c8292722078b3ad1a5d714e7bf6c031ce187d8fa9f99eb2053e749a,2013-05,South Wales Police,South Wales Police,-3.444661,51.534515,On or near ROBERT STREET,W01001190,Rhondda Cynon Taf 029D,Investigation complete; no suspect identified
81674eeb3d64c716518550fc27183a359a078ae6a00a282eeae621cdeb64170b,2013-05,South Wales Police,South Wales Police,-3.426208,51.511541,On or near HEOL PANT GWYN,W01001191,Rhondda Cynon Taf 031A,Investigation complete; no suspect identified
688b5d6e5f6dd92846385071d4013e73479d4e96a9d8a5d91cbda5b164093e3f,2013-05,South Wales Police,South Wales Police,-3.365624,51.534608,On or near FITZWILLIAM CLOSE,W01001194,Rhondda Cynon Taf 030B,Investigation complete; no suspect identified
c7e0dd6d9d032719679fe987c42e221b08c0bb05df3e2a058c8ebf23cbfafcfa,2013-05,South Wales Police,South Wales Police,-3.325420,51.562162,On or near TY CRWYN,W01001196,Rhondda Cynon Taf 027B,Suspect charged
6dfb17498c91e8b9b51de11e62c38885f6d3806c5aeb96ddb9eb9d5fa37c19b1,2013-05,South Wales Police,South Wales Police,-3.445221,51.635407,On or near HARCOMBE ROAD,W01001201,Rhondda Cynon Taf 014B,Investigation complete; no suspect identified
a7d978566f8b0ffffb71fcc59af13b7706fbf8321e4274848215b71cef1a03fa,2013-05,South Wales Police,South Wales Police,-3.452564,51.632790,On or near Petrol Station,W01001201,Rhondda Cynon Taf 014B,Suspect charged
2a14e6f1b6fabcbaa5ebe1a1f81ab43d9a5c5c9f422350a58cc4a838f2218f20,2013-05,South Wales Police,South Wales Police,-3.482956,51.673683,On or near OXFORD STREET,W01001202,Rhondda Cynon Taf 009C,Investigation complete; no suspect identified
770c535743ae045d737ae291e81437dd1d21763fcde2d82ef66327f81e8b6647,2013-05,South Wales Police,South Wales Police,-3.459039,51.666600,On or near THE PARADE,W01001203,Rhondda Cynon Taf 009D,Investigation complete; no suspect identified
29041f3fc08086ad2d9c065c93e36f584099ad03cf61f2dcb0840f274123b4c7,2013-05,South Wales Police,South Wales Police,-3.367631,51.677888,On or near JOHN STREET,W01001204,Rhondda Cynon Taf 006A,Investigation complete; no suspect identified
b440f3092d111970efd71e4323b7968978ac570db6f2b38db704cfad51d90658,2013-05,South Wales Police,South Wales Police,-3.391463,51.694746,On or near Sports/Recreation Area,W01001205,Rhondda Cynon Taf 006B,Investigation complete; no suspect identified
658c4c0b21b1348dcab86e664591dc8b190039f168832636af8759a7936b87b7,2013-05,South Wales Police,South Wales Police,-3.396752,51.686069,On or near GLENBOI,W01001207,Rhondda Cynon Taf 006D,Investigation complete; no suspect identified
6e064694536aed1fba970e887a4360727f10686dfd178041ecc56ed21cc555f1,2013-05,South Wales Police,South Wales Police,-3.381267,51.681127,On or near CLIFF STREET,W01001208,Rhondda Cynon Taf 006E,Investigation complete; no suspect identified
0a275590c786f090ba0fa78e7ed1fa5467bc3202c4a14c795afe4656800aa637,2013-05,South Wales Police,South Wales Police,-3.363656,51.671244,On or near BELLEVUE TERRACE,W01001209,Rhondda Cynon Taf 008A,Investigation complete; no suspect identified
ddd4d3639df011e64e1c181da298e0e226a1f93be31b71037a333a9f4f79f521,2013-05,South Wales Police,South Wales Police,-3.362067,51.664060,On or near MONMOUTH STREET,W01001210,Rhondda Cynon Taf 008B,Investigation complete; no suspect identified
735012d8e9d88a4c7fdc9a6f29760360855a77e3e6a079ca0003b1ce8cf81e4b,2013-05,South Wales Police,South Wales Police,-3.375831,51.677378,On or near BAILEY STREET,W01001211,Rhondda Cynon Taf 008C,Investigation complete; no suspect identified
be0c18dab3435109f2dc49cf78587dd790d5a44873a819fe49601c900617c36c,2013-05,South Wales Police,South Wales Police,-3.373661,51.676406,On or near VICTORIA STREET,W01001211,Rhondda Cynon Taf 008C,Suspect charged
d112e1f4148a0432cbf6e28762fe797f8a6040646d8caae72c39a7d0891faca7,2013-05,South Wales Police,South Wales Police,-3.372939,51.673087,On or near GLADSTONE STREET,W01001212,Rhondda Cynon Taf 008D,Investigation complete; no suspect identified
43fb04c7f4dd90c26723cca0c6e734a9b4d5cb7e744c357b467eaba7e774823b,2013-05,South Wales Police,South Wales Police,-3.488981,51.646154,On or near PARRY STREET,W01001213,Rhondda Cynon Taf 011A,Investigation complete; no suspect identified
e651cad9e90c46c98872b9d47daae784d3f9513673bc6f24a663f1ec61cb28a3,2013-05,South Wales Police,South Wales Police,-3.490083,51.651553,On or near Sports/Recreation Area,W01001215,Rhondda Cynon Taf 011C,Offender given a caution
e1de6bf8866541b739401bd76ce06f78333583ed129ed39720c27c02abadd326,2013-05,South Wales Police,South Wales Police,-3.493905,51.652602,On or near ROBERT STREET,W01001216,Rhondda Cynon Taf 011D,Investigation complete; no suspect identified
8c62d73b3327a7e8e7ade7fab62f799f69a913796606ac05369c1989fff5fefe,2013-05,South Wales Police,South Wales Police,-3.493791,51.656605,On or near FIR GROVE STREET,W01001216,Rhondda Cynon Taf 011D,Suspect charged
7bae077ef4b1ad3e78465c3d5729905b37a94fffaadfa5924fbb216acddeb4f6,2013-05,South Wales Police,South Wales Police,-3.442735,51.615808,On or near BROADFIELD CLOSE,W01001217,Rhondda Cynon Taf 018A,Investigation complete; no suspect identified
c80eed94fd5dfdcbb78556a2d53bad0929e9469f400f96d91a9a11c3e48bec3f,2013-05,South Wales Police,South Wales Police,-3.453689,51.614648,On or near LLEWELLYN STREET,W01001218,Rhondda Cynon Taf 018B,Investigation complete; no suspect identified
c06135447d5973476f2af91884b51de8bfbee1cfb370c14740012951d5b09cce,2013-05,South Wales Police,South Wales Police,-3.443436,51.611070,On or near GRAIG-YR-EOS TERRACE,W01001220,Rhondda Cynon Taf 018D,Investigation complete; no suspect identified
a16a487a6f2e4ef787e5121f1c75cddaececf4c89a7e3e8505ee05313cb49460,2013-05,South Wales Police,South Wales Police,-3.444247,51.612022,On or near BISHOP STREET,W01001220,Rhondda Cynon Taf 018D,Investigation complete; no suspect identified
0c15c811cb3e0e152593cdf10dbd4b5d3a6738602362156eef269ea74758b2c7,2013-05,South Wales Police,South Wales Police,-3.499523,51.734743,On or near Trenant,W01001221,Rhondda Cynon Taf 001D,Investigation complete; no suspect identified
c8585a18dd087334db7b88c3d39d715ab8d174676f40c3400e5ea9f5dd4afac2,2013-05,South Wales Police,South Wales Police,-3.483053,51.733288,On or near DAN-YR-HEOL,W01001222,Rhondda Cynon Taf 001E,Suspect charged
56301948cc316683c2b15f374749bfa4cd807d250261e86bd54c68a7e0f0874b,2013-05,South Wales Police,South Wales Police,-3.402747,51.512939,On or near ST ANNES COURT,W01001223,Rhondda Cynon Taf 031C,Investigation complete; no suspect identified
2b4f7d7ddfccea79d625a40f95a17cd22014a987c75db1232939cc5ddbc31545,2013-05,South Wales Police,South Wales Police,-3.374288,51.523554,On or near GEORGIAN WAY,W01001224,Rhondda Cynon Taf 031D,Investigation complete; no suspect identified
a497a746dbf0cc026e79c40407b0908d73519ab1edba8c2ecdd5c1f8c4c94d1d,2013-05,South Wales Police,South Wales Police,-3.370225,51.523638,On or near PARC IFOR HEN,W01001225,Rhondda Cynon Taf 031E,Investigation complete; no suspect identified
5a365141e8e3ee8b9ea069a3a59031a528c508137de8b4b72a43c3199f519997,2013-05,South Wales Police,South Wales Police,-3.384279,51.524579,On or near HEOL-Y-COED,W01001226,Rhondda Cynon Taf 031F,Investigation complete; no suspect identified
653d6403e0bbc9b6055115ab1cd78c03eb9947f40b975a793237199e8465ad26,2013-05,South Wales Police,South Wales Police,-3.338376,51.604933,On or near BRIDGE STREET,W01001228,Rhondda Cynon Taf 021D,Investigation complete; no suspect identified
b1e3a00ce4ee5cbe75f85b1dcf39c9cc3a807754f267b1524981ea8f8befe911,2013-05,South Wales Police,South Wales Police,-3.408357,51.612018,On or near STATION STREET,W01001229,Rhondda Cynon Taf 017B,Investigation complete; no suspect identified
fa122d84a92fdb9a0c390a0c2c2d79c9ead43136de8b3bf2382606314e84f40e,2013-05,South Wales Police,South Wales Police,-3.415621,51.616669,On or near MOUNT PLEASANT ROAD,W01001230,Rhondda Cynon Taf 017C,Offender given a caution
1c277c6730a61759285b39b0f3dd483ca03bbb5ca1f4cd494ce7105ed2d601d8,2013-05,South Wales Police,South Wales Police,-3.406527,51.611221,On or near HANNAH STREET,W01001231,Rhondda Cynon Taf 017D,Suspect charged
bd76fca4b4e48a8401c2e681d0dd8d8894055954d8c84450a254d0850849b91d,2013-05,South Wales Police,South Wales Police,-3.426515,51.615386,On or near APPLETREE AVENUE,W01001232,Rhondda Cynon Taf 020D,Investigation complete; no suspect identified
a3933e24d65bce8f5d16313945f573a5227e627aa620002882dc959a2aed2982,2013-05,South Wales Police,South Wales Police,-3.434864,51.616318,On or near PEN DINAS,W01001232,Rhondda Cynon Taf 020D,Investigation complete; no suspect identified
966e342bbacd0a1430a14ad3286915d76f55f5a2ccb8983e8920a662fc46ecca,2013-05,South Wales Police,South Wales Police,-3.556662,51.724423,On or near Park/Open Space,W01001233,Rhondda Cynon Taf 001F,Investigation complete; no suspect identified
df60ef3b117eb3f2c513639aaa7c0747fc8d0fa8f3acb7c32efafe68b422301a,2013-05,South Wales Police,South Wales Police,-3.378596,51.609350,On or near MORGANNWG STREET,W01001234,Rhondda Cynon Taf 021E,Investigation complete; no suspect identified
e17ddc2f1136fb320ae5b803ad4c8a186d0c0498976bfe55f09e913014a39d1a,2013-05,South Wales Police,South Wales Police,-3.352215,51.606563,On or near PANTYGRAIGWEN ROAD,W01001234,Rhondda Cynon Taf 021E,Investigation complete; no suspect identified
37a8f03192cce1a0e114ea9829735e550e2d19f77a0cec4d412193935e7642ff,2013-05,South Wales Police,South Wales Police,-3.354454,51.605117,On or near FOUNDRY ROAD,W01001235,Rhondda Cynon Taf 021F,Investigation complete; no suspect identified
3c379c8a8a5e1a6e1099ada2dde0b93e614e1dece96d96d9d9b8f57bc6b3885d,2013-05,South Wales Police,South Wales Police,-3.346347,51.602495,On or near A4058,W01001236,Rhondda Cynon Taf 021G,Investigation complete; no suspect identified
be1896142b9e8ee20a3474f942fe4702c5a941fdd457e0d49293931a7f109149,2013-05,South Wales Police,South Wales Police,-3.314649,51.589384,On or near GELLIDAWEL ROAD,W01001237,Rhondda Cynon Taf 022B,Investigation complete; no suspect identified
53eb874976d1ec1f7c537d6ea5867e2adb9742451e81918d15636de7b7b1bf84,2013-05,South Wales Police,South Wales Police,-3.306501,51.589152,On or near WORDSWORTH GARDENS,W01001238,Rhondda Cynon Taf 022C,Investigation complete; no suspect identified
b91dacf90de09e7800ef55abdad76048ae3e94d149da28b686ff3202da2bac4c,2013-05,South Wales Police,South Wales Police,-3.309328,51.590559,On or near POETS CLOSE,W01001238,Rhondda Cynon Taf 022C,Investigation complete; no suspect identified
2274722e5a0aec904a0f8c2e52b04be259ca9a6574dd7f241b94d0bc7e2604b6,2013-05,South Wales Police,South Wales Police,-3.302826,51.583303,On or near CLOS ANEURIN,W01001239,Rhondda Cynon Taf 026B,Investigation complete; no suspect identified
c69a4ea0cf468d80852ff95e252f57638f461ffbe6f82b264fbd2a268e5764c9,2013-05,South Wales Police,South Wales Police,-3.278437,51.564886,On or near Shopping Area,W01001240,Rhondda Cynon Taf 026C,Investigation complete; no suspect identified
8e3d6596d1a8b47a41b3b5b06e4c6e11d1e687f45549f6173f8e40324a3b7198,2013-05,South Wales Police,South Wales Police,-3.255824,51.568367,On or near OLD NANTGARW ROAD,W01001240,Rhondda Cynon Taf 026C,Suspect charged
a87ed507197dc2ff8e673edf68015b1ba48fd9c967e5cdda4ecd5b9d65820b5b,2013-05,South Wales Police,South Wales Police,-3.269032,51.544747,On or near YEW STREET,W01001241,Rhondda Cynon Taf 026D,Investigation complete; no suspect identified
118dfd115d0fd8ef3a47e7b0cd486471398ab88e21f538b58368e1c34af5ced3,2013-05,South Wales Police,South Wales Police,-3.268452,51.547244,On or near MOY ROAD,W01001241,Rhondda Cynon Taf 026D,Investigation complete; no suspect identified
20f9e08a33d7a933eafd6a75795d47f8e152e8c462919df379cebedc2d9a286b,2013-05,South Wales Police,South Wales Police,-3.385341,51.539133,On or near ELY VALLEY ROAD,W01001242,Rhondda Cynon Taf 030D,Investigation complete; no suspect identified
14fc86043e69882887618bca92f4200f2b7358021f84a87847f8b026f6586654,2013-05,South Wales Police,South Wales Police,-3.390809,51.533547,On or near CLOS SPRINGFIELD,W01001242,Rhondda Cynon Taf 030D,Investigation complete; no suspect identified
b862fa0034227f930739a304c9e66740dc5c233cec5cd6ea74a79bc6e5b6133b,2013-05,South Wales Police,South Wales Police,-3.380899,51.534357,On or near CHERRY TREE WALK,W01001243,Rhondda Cynon Taf 030E,Investigation complete; no suspect identified
e719808c19858cd824c4ec1f3e5fe5a88a92fb9545fc3117a6eafc1897f51a0a,2013-05,South Wales Police,South Wales Police,-3.316264,51.570330,On or near RADNOR DRIVE,W01001246,Rhondda Cynon Taf 025D,Suspect charged as part of another case
dd0bc3b0cba8d3782ac1b5939ab1204705fb22cab2274868d59a49315553b915,2013-05,South Wales Police,South Wales Police,-3.460052,51.626573,On or near SCHOOL TERRACE,W01001247,Rhondda Cynon Taf 016C,Investigation complete; no suspect identified
