Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ed75a93dc7afba6d744c7c0e4b98710e6b9bd4f9894905bfd91d2998d46393fe,2013-02,South Wales Police,South Wales Police,-3.320929,51.621235,On or near CILFYNYDD ROAD,W01001164,Rhondda Cynon Taf 019A,Court case unable to proceed
77241203f1a18e43d94d4ede91dec944465cfebc5c40be83d22ee0330428c98c,2013-02,South Wales Police,South Wales Police,-3.349421,51.388314,On or near STEWART ROAD,W01001117,The Vale of Glamorgan 014B,Offender otherwise dealt with
291c7e78162a70d720b1aa48b78e85400b4e2e50b431c19c1625acd1755e45f2,2013-02,South Wales Police,South Wales Police,-3.386209,51.742968,On or near PENLAN VIEW,W01001293,Merthyr Tydfil 004B,Offender sent to prison
152e038278e6967fe304f98432038a2f389aa5f3dd2d0924ee3a2aefb57a2a1d,2013-02,South Wales Police,South Wales Police,-3.944426,51.620187,On or near Shopping Area,W01001955,Swansea 025F,Offender fined
0564f3a584b03b699865c94f8a1e53c05f2409ea01f657f64df0cb71a89d0724,2013-02,South Wales Police,South Wales Police,-3.929939,51.643392,On or near Shopping Area,W01000741,Swansea 014D,Offender sent to prison
8d99d370d9353a9a57b68f89c8794883d2277a6a2cffd913165b8a9822e3c0f2,2013-02,South Wales Police,South Wales Police,-3.576832,51.507383,On or near DERWEN ROAD,W01001021,Bridgend 014A,Offender fined
f2c60b96e1774db853b9ab715ab116c73c791ef3ca2d4169909dc06fff0102b6,2013-02,South Wales Police,South Wales Police,-3.249685,51.482857,On or near RED BRINK COURT,W01001739,Cardiff 039C,Offender fined
fc1a52c040f67f6bfdd33dc9f7b183ee6c9f394f3cafbbfa2bbc3faf8bc0abbb,2013-02,South Wales Police,South Wales Police,-3.177285,51.481574,On or near Shopping Area,W01001939,Cardiff 032F,Offender sent to prison
92a3c38d00c1e2784f50abdd87e03f4b4df7c2439d0bcd3782647f1ffc3118b4,2013-02,South Wales Police,South Wales Police,-3.204997,51.481769,On or near Supermarket,W01001712,Cardiff 040D,Offender sent to prison
119e1fbd66726d2efdca1e5114072f09c62df30dc2fe4c855ccd325a426c7a21,2013-02,South Wales Police,South Wales Police,-3.170945,51.489892,On or near NORTHCOTE STREET,W01001829,Cardiff 033A,Offender sent to prison
f50d5d102bdf581621e6d246f168e8200446ac5623e32aacebcab5be2d8ac61a,2013-02,South Wales Police,South Wales Police,-3.332314,51.596154,On or near ST MICHAEL'S AVENUE,W01001263,Rhondda Cynon Taf 022E,Offender given conditional discharge
c0aca96196543d77a1904c35f8f63648f2e07e5930c8d49d8e94a7617cea6cd5,2013-02,South Wales Police,South Wales Police,-3.198205,51.481938,On or near Parking Area,W01001861,Cardiff 034D,Offender sent to prison
a7332b3b9c2b926f0f316b1db49847f25254fddb08a24d6e477ffed1dbb06b7f,2013-02,South Wales Police,South Wales Police,-3.242928,51.483801,On or near PLYMOUTH WOOD ROAD,W01001737,Cardiff 039A,Offender fined
e489efea449d6d5bf8e389e4d1b672581d36ece9115165c75faa697817a669ae,2013-02,South Wales Police,South Wales Police,-3.270268,51.407777,On or near BYRON STREET,W01001063,The Vale of Glamorgan 012A,Offender given suspended prison sentence
84d3f62c07781ad582ac947011bcaace1157e658675a0864898b1b45ef9a143b,2013-02,South Wales Police,South Wales Police,-3.334137,51.597266,On or near LAURA STREET,W01001183,Rhondda Cynon Taf 021B,Court case unable to proceed
623ed470c8d71cc4f8a64d6b225a668709684cad64c2821f4dd9f43f0372c3d9,2013-02,South Wales Police,South Wales Police,-3.944426,51.620187,On or near Shopping Area,W01001955,Swansea 025F,Offender fined
9008acd2dd166dda4f977d6ec653d7f9b318a0e19249e120379e950894f32b50,2013-02,South Wales Police,South Wales Police,-3.958976,51.645393,On or near EIDDWEN ROAD,W01000835,Swansea 013E,Offender given suspended prison sentence
fb030be81349f37732cbe0713898fb249a7f503eee58e3e9c935257bd8243307,2013-02,South Wales Police,South Wales Police,-3.251929,51.477501,On or near HIGHBURY ROAD,W01001741,Cardiff 039E,Offender given community sentence
1fcc1e75044a2c703ae0a9abe1c91e3b0e2257147d6ec1ac95e97baae88e863e,2013-02,South Wales Police,South Wales Police,-3.154300,51.488394,On or near BROADWAY,W01001698,Cardiff 036E,Offender given community sentence
f07169a94ce4f17c5fd2320e8226efa22572f80513af33fb72286d02befda8df,2013-02,South Wales Police,South Wales Police,-3.785119,51.596694,On or near Shopping Area,W01000884,Neath Port Talbot 017A,Offender sent to prison
21d566cd04afd2c614799545f10631c3a44b32731bf65069db2063cd80955c04,2013-02,South Wales Police,South Wales Police,-3.090035,51.530119,On or near CLOS PADRIG,W01001877,Cardiff 011A,Defendant found not guilty
0f0467b2881d42220326110766a375dbe59074f6ddc669935b587599961da03f,2013-02,South Wales Police,South Wales Police,-3.276050,51.466207,On or near Shopping Area,W01001113,The Vale of Glamorgan 003A,Offender given community sentence
ae9b07205176b32b2533a049ba6ba951f49f8f9cbac682b90f5c4707c31a1422,2013-02,South Wales Police,South Wales Police,-3.803359,51.664190,On or near OLD MARKET STREET,W01000939,Neath Port Talbot 008D,Defendant found not guilty
88abec0d532cc83e73bfb58e462936fe396bafba013a1d9f45b8ffe52a0163fc,2013-02,South Wales Police,South Wales Police,-3.283913,51.406270,On or near CLAUDE ROAD,W01001064,The Vale of Glamorgan 013B,Offender given community sentence
e8df299ee65ac420993997d808c2fb60493d96aaafe793fe5748e0ba9ecf42c2,2013-02,South Wales Police,South Wales Police,-3.318415,51.620715,On or near WOOD STREET,W01001164,Rhondda Cynon Taf 019A,Offender fined
f19ceda1ccce8ec89ab1f254e1138715b5a08b9ba271fa2b11a1fa2c9bd12a7b,2013-02,South Wales Police,South Wales Police,-3.372094,51.761836,On or near GALON UCHAF ROAD,W01001308,Merthyr Tydfil 008D,Defendant found not guilty
fc6be24e3e4037afc68f8eca25d0b5c7fd327b7621c8c26816986f53ce72b68c,2013-02,South Wales Police,South Wales Police,-3.959714,51.626308,On or near PEN-Y-GRAIG ROAD,W01000866,Swansea 019E,Offender fined
c21e631b9db27b0f9f51bf710984f23a5ed7cd87ae4f750db69dedd7e18aca0f,2013-02,South Wales Police,South Wales Police,-3.576440,51.508557,On or near Parking Area,W01001021,Bridgend 014A,Offender given suspended prison sentence
7c80647e2ef209a8ba37d61ebf6f2bd3e01c3ccc1448d99c499a9d1cc2af6f32,2013-02,South Wales Police,South Wales Police,-3.181969,51.480610,On or near Sports/Recreation Area,W01001939,Cardiff 032F,Offender fined
862f9a33403ee99cdf0dc9e1870dbd5600f42ac0213f625ad30df0dd99c4ef90,2013-02,South Wales Police,South Wales Police,-3.318415,51.620715,On or near WOOD STREET,W01001164,Rhondda Cynon Taf 019A,Offender given suspended prison sentence
db59bdb05520ce993e9b518d4c2b07ad60f48721ab5c2e71ed7eb25e63c7af0d,2013-02,South Wales Police,South Wales Police,-3.925501,51.664525,On or near Supermarket,W01000812,Swansea 008C,Offender sent to prison
2571bec87f348c82bd0af443ff09412de1d02930a386645df08e586b3c27de8b,2013-02,South Wales Police,South Wales Police,-3.607763,51.508851,On or near BROAD OAK WAY,W01000990,Bridgend 017B,Offender ordered to pay compensation
cee6ea86ad63e5a8401729f51c5ae0658ee7c6b78f26514a5036fc630ad844a9,2013-02,South Wales Police,South Wales Police,-3.119903,51.520594,On or near Supermarket,W01001802,Cardiff 007A,Offender sent to prison
14b8a4c3bd115088a46c3af0eec744211106d05cb1d86516e77e6a3360333fb8,2013-02,South Wales Police,South Wales Police,-3.946114,51.665705,On or near Sports/Recreation Area,W01000817,Swansea 009A,Offender sent to prison
cc67d75948dbeb604e2766bd16eb544297acc3fca53a1ac1d4930dad6b36204f,2013-02,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Offender fined
89eeb1e99f6a5357c56d3ffc97378431913cae8b38344faac0d99a8c5c015ba4,2013-02,South Wales Police,South Wales Police,-3.661365,51.609653,On or near LLYNFI ROAD,W01001017,Bridgend 002C,Offender sent to prison
f19ceda1ccce8ec89ab1f254e1138715b5a08b9ba271fa2b11a1fa2c9bd12a7b,2013-02,South Wales Police,South Wales Police,-3.372094,51.761836,On or near GALON UCHAF ROAD,W01001308,Merthyr Tydfil 008D,Defendant found not guilty
f23c6284751d1cddf2d1de80b50a41846240e86292f022a080d5801b54b2aea4,2013-02,South Wales Police,South Wales Police,-3.110245,51.522934,On or near CATH COB CLOSE,W01001881,Cardiff 013C,Offender given community sentence
56393031f04250c9dbf4b7df24fa2e39cdc146c3cc2ff7c7f3ac7a34ede6f30d,2013-02,South Wales Police,South Wales Police,-3.152185,51.485051,On or near RAILWAY STREET,W01001872,Cardiff 038B,Offender sent to prison
579e62e37659c8c00365b9c963c1398853ed6dc3220fd29b54d4efcb042c6bdc,2013-02,South Wales Police,South Wales Police,-3.298173,51.583121,On or near GLAN Y NANT,W01001239,Rhondda Cynon Taf 026B,Offender given conditional discharge
b44743d5cc92674b8b361cfe747e03c5c3d401cc009ed17d341fa270a4e0bebf,2013-02,South Wales Police,South Wales Police,-3.246768,51.470416,On or near TAPLEY CLOSE,W01001705,Cardiff 045C,Offender given conditional discharge
09422ea902c74ed5bd7523b7142cd919f89906def05901800a1367a319449675,2013-02,South Wales Police,South Wales Police,-3.841244,51.660985,On or near Parking Area,W01000912,Neath Port Talbot 010A,Offender sent to prison
30a016effce564643630530e47b89fe40059a3ff21d6be513a54e2c22019a45b,2013-02,South Wales Police,South Wales Police,-3.206449,51.472366,On or near Petrol Station,W01001711,Cardiff 040C,Offender given conditional discharge
546827ee27f474eb76e21398837a53ba0c26f0cb56339d52ffec8a8c85d1d533,2013-02,South Wales Police,South Wales Police,-3.824698,51.639986,On or near GLANYMOR STREET,W01000896,Neath Port Talbot 013C,Offender sent to prison
cacbe9820eca5d87b61b62d6397c79b6efedd055acdb8e2c1981367bb5cd5e2b,2013-02,South Wales Police,South Wales Police,-3.576243,51.503686,On or near EDWARD STREET,W01001035,Bridgend 014E,Offender fined
9b63ebcceb73691b374800e712fa13473f176498261ef46ce4e569715c6db691,2013-02,South Wales Police,South Wales Police,-3.200048,51.450105,On or near SPENCER DRIVE,W01001104,The Vale of Glamorgan 004E,Offender fined
ca9af6229744d1fa1e5f8b7eebef6ae5c456f46b5152dce1025308dfaa442e09,2013-02,South Wales Police,South Wales Police,-3.944532,51.620652,On or near Parking Area,W01001955,Swansea 025F,Offender fined
76ce874f47756640d2b8eb175aa2779d3a0dea6d7e5281e8d93ccca04effa948,2013-02,South Wales Police,South Wales Police,-3.384489,51.747817,On or near COFFINS ROW,W01001307,Merthyr Tydfil 004C,Offender fined
dea25ec8ec7d73261e83f76b71fcb9d93773f087e4d7c52ed407bf77f6b72617,2013-02,South Wales Police,South Wales Police,-3.340718,51.600608,On or near Shopping Area,W01001182,Rhondda Cynon Taf 021A,Offender sent to prison
0abb278d5592fa77480c409db6c0362704ca0bdb03a70883ee880e04bd968c8f,2013-02,South Wales Police,South Wales Police,-3.978549,51.650092,On or near CAECONNA ROAD,W01000831,Swansea 013D,Offender given suspended prison sentence
78a8029d4d78af479e8f7f319f2f6ebb842069467e93a8af8a1c0d01adf9f9e8,2013-02,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Offender given conditional discharge
2baaa189d13288323f4e2ecf79a2cbe0217b581357ab9317ef749b89ad52de56,2013-02,South Wales Police,South Wales Police,-3.141410,51.483224,On or near MEREDITH ROAD,W01001871,Cardiff 037B,Offender given community sentence
15bbb7386cd53c754ed8c8c964b3b8795d28ac24be43272b0db3813b55400afe,2013-02,South Wales Police,South Wales Police,-3.192537,51.477751,On or near TELFORD STREET,W01001855,Cardiff 042A,Offender given suspended prison sentence
cd0753cc2ae49ee8a70821bb023e343d86be8ff52b1fafd2e52369d1a77ed92b,2013-02,South Wales Police,South Wales Police,-3.174301,51.478673,On or near Parking Area,W01001941,Cardiff 032G,Offender sent to prison
f5a032b6e357cb18322eaf06155c4ae7264ffb6e3d57ef02bca6410507556b0d,2013-02,South Wales Police,South Wales Police,-3.479081,51.729148,On or near HEOL KEIR HARDIE,W01001222,Rhondda Cynon Taf 001E,Offender sent to prison
86f65aa21b58c0d144a42fd9c33c39cf5466f0e0d6b3802946ff041ae971967d,2013-02,South Wales Police,South Wales Police,-3.943709,51.621323,On or near Pedestrian Subway,W01001955,Swansea 025F,Offender sent to prison
ada9e2980183265eea840ddd20c52a45a896844b764cfb00997f31e544df55a7,2013-02,South Wales Police,South Wales Police,-3.184403,51.457827,On or near FFORDD JAMES MCGHAN,W01001947,Cardiff 048E,Offender given community sentence
232927e504c2229dd1ca9a6ea9ddeb06379a9b2139555d4ff5f919308f5d15c2,2013-02,South Wales Police,South Wales Police,-3.393552,51.749985,On or near Shopping Area,W01001306,Merthyr Tydfil 003D,Offender given suspended prison sentence
b6ad6932e0ae9885193c829b75eb44af88e21fc5d2b3c0570b00e33e1e16133c,2013-02,South Wales Police,South Wales Police,-3.260250,51.474291,On or near DEERE CLOSE,W01001742,Cardiff 043A,Offender given community sentence
f391eec04da05f2db5b7db711b20074563b09d919867da77be99cfd002decd79,2013-02,South Wales Police,South Wales Police,-3.117678,51.523942,On or near PORLOCK ROAD,W01001802,Cardiff 007A,Offender given community sentence
99ca22484feda2371839618a0804805f9d22c6e366ca65a56c7e9c1597d64769,2013-02,South Wales Police,South Wales Police,-3.549715,51.515109,On or near RAPHAEL AVENUE,W01000985,Bridgend 015C,Defendant found not guilty
ae02a37539b58aacf2a9bfaf11f1ac64fe7f4405122c7ddee99b11f3d1bf9b86,2013-02,South Wales Police,South Wales Police,-3.944532,51.620652,On or near Parking Area,W01001955,Swansea 025F,Offender given suspended prison sentence
5d86afedd6cc22cfb965098434989466edf64cc23dcc94c594c22e626413de47,2013-02,South Wales Police,South Wales Police,-3.169127,51.490863,On or near KINCRAIG STREET,W01001829,Cardiff 033A,Offender given community sentence
537daf493f84f982bc97e807d1ff9f0c67e1a6c6dac62475f091b9426e1c6463,2013-02,South Wales Police,South Wales Police,-3.409381,51.700521,On or near CAE COED,W01001169,Rhondda Cynon Taf 004C,Court case unable to proceed
186eae7e47cb21bd401dbd357095b401e6c856de14fc3abaf70a9894d0a98f49,2013-02,South Wales Police,South Wales Police,-3.806626,51.662710,On or near MAES-YR-HAF ROAD,W01000939,Neath Port Talbot 008D,Offender fined
e93405f917105ec2a595878000329b0d6be3ea708b36db7ab73853dfcb182726,2013-02,South Wales Police,South Wales Police,-3.947592,51.620593,On or near Nightclub,W01000745,Swansea 025B,Offender given community sentence
390dde4a28d96dfcc03d3123a65d78f98f7e1d6273f4c143dd44fabbb9f503da,2013-02,South Wales Police,South Wales Police,-3.252449,51.481766,On or near ARCHER ROAD,W01001741,Cardiff 039E,Offender sent to prison
179e75326ff7ca885839e89b3fb7f9b25cc4b9f1a3679859db4becda4de79227,2013-02,South Wales Police,South Wales Police,-3.197173,51.531601,On or near LLANGRANOG ROAD,W01001953,Cardiff 005G,Offender given community sentence
028c99ab41c5c7dde44791c48b9a9721287a11fbfd65db40f31e932a3934c263,2013-02,South Wales Police,South Wales Police,-3.102583,51.529139,On or near VAENDRE LANE,W01001840,Cardiff 007D,Offender given conditional discharge
1cc7bba5bd763ce749c8931568a8bee818d9e014ec8263c9b73b3575390d0c7a,2013-02,South Wales Police,South Wales Police,-3.416818,51.598967,On or near HENLLYS,W01001174,Rhondda Cynon Taf 020C,Offender fined
549f211a2db8045fa07adb45257277d4b2e88ae3332942fdf3a5e8fdfef7d00e,2013-02,South Wales Police,South Wales Police,-3.944532,51.620652,On or near Parking Area,W01001955,Swansea 025F,Offender fined
fd97d07ffcbdecbca3cfced4928aaf3c42b817f2c4ee02d1b579b675afddd959,2013-02,South Wales Police,South Wales Police,-3.281912,51.401014,On or near EAST STREET,W01001101,The Vale of Glamorgan 013E,Offender fined
ed016888022978d0b0352c341c71854eb9497973363338795f02cc1e582d8e4f,2013-02,South Wales Police,South Wales Police,-3.442879,51.711822,On or near BUTE STREET,W01001150,Rhondda Cynon Taf 003B,Offender given community sentence
39855ce8c16d946513f33d5941170e2df9ca406d6f64cfeb127bc10a700c5866,2013-02,South Wales Police,South Wales Police,-3.184925,51.488556,On or near Further/Higher Educational Building,W01001721,Cardiff 032A,Offender ordered to pay compensation
5bce5d772a98a1612dc74286c3f321985b35a0643ac3a2933daadb15f41d0174,2013-02,South Wales Police,South Wales Police,-3.782987,51.596457,On or near Supermarket,W01000950,Neath Port Talbot 018B,Offender given conditional discharge
d0d05333005f03ea04cae8fcd72f0dfbc176f30bbf6a0e9485239115c6e36cfc,2013-02,South Wales Police,South Wales Police,-3.446103,51.610911,On or near TYNYCAI PLACE,W01001220,Rhondda Cynon Taf 018D,Offender fined
d328d9397cdcd82b6fd8118f2e608559b02dbcfc10ec5b20a0c3267cd5ee9e81,2013-02,South Wales Police,South Wales Police,-3.122765,51.522105,On or near PETHERTON PLACE,W01001804,Cardiff 015B,Offender sent to prison
e18f621878997e40eda2dd230a519e37ea15d44f3a6d14ccf16eff0fa54a04b3,2013-02,South Wales Police,South Wales Police,-3.178431,51.481895,On or near Shopping Area,W01001939,Cardiff 032F,Offender sent to prison
fde71252721e1400b1f681c5537d667a8ad114a593e45c0040ce21814a5e93e4,2013-02,South Wales Police,South Wales Police,-3.686508,51.533616,On or near CROFT GOCH GARDENS,W01001052,Bridgend 008F,Offender otherwise dealt with
d10cfec74907ae5d83dc63f4a991ae04a9e2ed23541984d0447e79ffa9fc006f,2013-02,South Wales Police,South Wales Police,-3.793147,51.595241,On or near MARSH STREET,W01000886,Neath Port Talbot 017C,Offender fined
e619396fdfdebbec884217b5fdcb68a8eada06a96ad709fd2ed134987d3b33fa,2013-02,South Wales Police,South Wales Police,-3.447040,51.614928,On or near GLANNANT STREET,W01001218,Rhondda Cynon Taf 018B,Court case unable to proceed
d54ce89ce96799e2995b130c3ef1b9752e068b22c5b5838c26aa81a94d7fa9ae,2013-02,South Wales Police,South Wales Police,-3.407306,51.627550,On or near HEATH TERRACE,W01001281,Rhondda Cynon Taf 017F,Court case unable to proceed
3b618a32bf36f6df60a1b6de1735ca6fd49b1a68a9f81e1a6b1538ab37bf4754,2013-02,South Wales Police,South Wales Police,-3.189360,51.506755,On or near Hospital,W01001770,Cardiff 018B,Defendant found not guilty
4d6923e53032ba729f562d91c3317cc7ca0b89b728af54d4530866600bcf8844,2013-02,South Wales Police,South Wales Police,-3.338376,51.604933,On or near BRIDGE STREET,W01001228,Rhondda Cynon Taf 021D,Offender fined
c5904dd2d2df69ff0abd0c8a0eb7feb723f866cbae8ba9954cedbda81893515f,2013-02,South Wales Police,South Wales Police,-3.925976,51.661047,On or near BANWELL STREET,W01000814,Swansea 008E,Offender fined
08dfba0fabaebc54cc2d21c22d36664bc51a15f3d58274e98e06b0ee20efac15,2013-02,South Wales Police,South Wales Police,-3.179302,51.477714,On or near HAVELOCK STREET,W01001939,Cardiff 032F,Offender sent to prison
8167279cfb51856eb4c1b081e1ff8964c5b14bff5cf319e28e11045a23f9856b,2013-02,South Wales Police,South Wales Police,-3.239070,51.472719,On or near HEOL SOLVA,W01001704,Cardiff 041A,Offender given community sentence
4850352a8529a62c55cd2285a559b8d94c89f45f093c7299f56508c67b40fbc9,2013-02,South Wales Police,South Wales Police,-3.558886,51.506795,On or near WHITETHORN DRIVE,W01000982,Bridgend 016C,Defendant found not guilty
60860d2ac62c2efebcbebfdc17a0016d5119a18f2a0cee831761b578a2b0f8d6,2013-02,South Wales Police,South Wales Police,-3.489142,51.647105,On or near PARTRIDGE STREET,W01001213,Rhondda Cynon Taf 011A,Offender fined
6fa7ed46f4222d39539e2e91f513bed49c5c969eec3b65bfc36a258580ce0cbb,2013-02,South Wales Police,South Wales Police,-3.341982,51.599883,On or near Parking Area,W01001182,Rhondda Cynon Taf 021A,Offender fined
ee2a8ad8c8cb96296704e2cb6c4f9ede4c702d727e8e632478088a3571eb5770,2013-02,South Wales Police,South Wales Police,-3.524013,51.668472,On or near JONES STREET,W01001272,Rhondda Cynon Taf 010D,Offender sent to prison
f3d7ab5828fd13b5dc5e3c2a30dfddf51fb63ea7617ef55a3c43dae58f7b1e9a,2013-02,South Wales Police,South Wales Police,-3.682677,51.484060,On or near ALDENHAM ROAD,W01001030,Bridgend 019B,Offender fined
53808cfd99b8e0d31340ee76e5851e643f5dac5cacb4364844847bf2a2e7d84a,2013-02,South Wales Police,South Wales Police,-3.974254,51.625111,On or near Further/Higher Educational Building,W01000868,Swansea 024B,Offender given community sentence
452b2fdbb88fd13e6fbb46dda1d5dd3b196f5255f4b7b3a2b48798560e35e9a4,2013-02,South Wales Police,South Wales Police,-3.260250,51.474291,On or near DEERE CLOSE,W01001742,Cardiff 043A,Defendant found not guilty
d433deab24d77f8d854d9fdeb96b0df828ed9bb88fcb1ff854991d7ac3dd88ef,2013-02,South Wales Police,South Wales Police,-3.940087,51.630914,On or near BRIDGE STREET,W01000790,Swansea 016F,Offender given community sentence
173e3fb79feced51ced2e81032775969ca84cb66d7f941f7b81e8db24a2570e1,2013-02,South Wales Police,South Wales Police,-3.957055,51.621263,On or near BROOKLANDS TERRACE,W01000871,Swansea 026B,Court case unable to proceed
1f5a636f5f16f600b74a5813c9f94f6b2681e9e60726e9a4e88c2b2b355e383f,2013-02,South Wales Police,South Wales Police,-3.384470,51.752861,On or near GRAWEN TERRACE,W01001306,Merthyr Tydfil 003D,Offender given community sentence
7b4a06d99014cb88ab1f0d802ecc12c04d502a19d1a3e43034b8c9dfc8fa3dcd,2013-02,South Wales Police,South Wales Police,-3.250722,51.493906,On or near LAVENDER GROVE,W01001751,Cardiff 027D,Offender sent to prison
95c2cbc6976e34e6cbe1727c976816c403d729e5350b005eebf43a4b971045be,2013-02,South Wales Police,South Wales Police,-3.444078,51.713120,On or near CARDIFF STREET,W01001150,Rhondda Cynon Taf 003B,Offender fined
6284d6120b2a2784f0944efe2b9feae4275136fe8268d5c9a3f8fa389de20161,2013-02,South Wales Police,South Wales Police,-3.405211,51.762524,On or near CIL-SANWS LANE,W01001324,Merthyr Tydfil 003E,Offender fined
6e55f437123030d4ba3b689b3581de235690c8c49255e8f2334714136058f682,2013-02,South Wales Police,South Wales Police,-3.770005,51.584154,On or near ST ALBAN'S TERRACE,W01000967,Neath Port Talbot 019C,Offender given suspended prison sentence
b2d13bc8e5a7c372bbbc73fbce28cf72c4f28c64fa6b5c5582051f12a2f9ef1e,2013-02,South Wales Police,South Wales Police,-3.928850,51.653832,On or near Park/Open Space,W01000814,Swansea 008E,Offender given community sentence
ea43b2bef2f261c9a7dca4572c87b10611cf2cf2a463d00c02f2f475d4c0ce60,2013-02,South Wales Police,South Wales Police,-3.896849,51.694801,On or near GWALIA COURT,W01000754,Swansea 002E,Offender otherwise dealt with
71aff567075ca8f5c61a501d3ee1ef36e74a9e59f5be1c548b8d5c6a56c0c6bc,2013-02,South Wales Police,South Wales Police,-3.092073,51.504438,On or near WENTLOOG ROAD,W01001885,Cardiff 011D,Offender fined
f71a8b87883fcb213e0c6f66a3849d47ae0a66c67814e9d780a5c4fc0d687d43,2013-02,South Wales Police,South Wales Police,-3.189015,51.494071,On or near BLACKWEIR TERRACE,W01001721,Cardiff 032A,Offender given conditional discharge
02801cbf15c6dfccad626e450893dd6fafe5d33f762245f7cf374b383b0d0e8a,2013-02,South Wales Police,South Wales Police,-3.942052,51.621098,On or near CASTLE STREET,W01001955,Swansea 025F,Offender fined
258045ed565a6c1d9af6d87363a1d4d889a7745d56a82c319ea48fba2a581e72,2013-02,South Wales Police,South Wales Police,-3.637148,51.645431,On or near PRESCELLY ROAD,W01000921,Neath Port Talbot 011B,Offender given community sentence
4a590884790118dfeb966590a6adbaa0559404c509d6c938b15dd60dadcb68b5,2013-02,South Wales Police,South Wales Police,-3.126697,51.517895,On or near DUNKERY CLOSE,W01001805,Cardiff 015C,Defendant found not guilty
283cdd2bdc38a9d2dcb6cdf6b061f50040625e652b66110f2ced7b4c9f456bd3,2013-02,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Offender fined
e00b8331fdee02f074d71948b3efa4ae569ae0791c016b71a2716cfea4ac4f3f,2013-02,South Wales Police,South Wales Police,-3.895177,51.654435,On or near CWRT RHOSYN,W01000799,Swansea 010D,Offender given conditional discharge
6274986d47fa40ef9cac5458e8ef63afc2e9a2058966bc987b7bab10a9000caf,2013-02,South Wales Police,South Wales Police,-3.486170,51.409140,On or near WESLEY STREET,W01001110,The Vale of Glamorgan 011D,Offender otherwise dealt with
bdb4e47be191947711950b67e0c09295843e14d0b2244d050d1ee311eb893e8c,2013-02,South Wales Police,South Wales Police,-3.431297,51.580502,On or near MILL STREET,W01001249,Rhondda Cynon Taf 024A,Defendant found not guilty
dcd2eb645413f5a818af0181b8a598dcc96e3ef48d4e8dccbcc7f5dcced81bf9,2013-02,South Wales Police,South Wales Police,-3.206081,51.498267,On or near Supermarket,W01001756,Cardiff 025B,Offender sent to prison
29e17404aa241a4d7a5205578a0da0b7149eef1ff6a0f5b766fbb4b380f92c2a,2013-02,South Wales Police,South Wales Police,-3.214987,51.509766,On or near COLLEGE CLOSE,W01001891,Cardiff 020C,Offender otherwise dealt with
f29e9b05d43055e286ed5496381bd0017025e2dbeb5a17d7422afae7306a6f2d,2013-02,South Wales Police,South Wales Police,-3.491199,51.653859,On or near REES PLACE,W01001215,Rhondda Cynon Taf 011C,Offender given suspended prison sentence
b06ca495078b51d83b4b92d99874f5aaf47767f62e5f871138c9343fdd233d53,2013-02,South Wales Police,South Wales Police,-3.151024,51.482986,On or near Supermarket,W01001872,Cardiff 038B,Offender fined
5834782484876093cdb1266333588dff87f634b195423cd36a63ad8226308f9e,2013-02,South Wales Police,South Wales Police,-3.177068,51.477629,On or near Caroline Street,W01001941,Cardiff 032G,Court case unable to proceed
c17e9ec5c2892c45b0b91527e06800ba3f760954bccdb4a435618f06c6b3a0cc,2013-02,South Wales Police,South Wales Police,-3.937728,51.618957,On or near SOMERSET PLACE,W01001938,Swansea 025E,Offender fined
692d1e87541c396cac1d956a1512baa1eae0c04782a552f682acc264d5e64b6c,2013-02,South Wales Police,South Wales Police,-3.243171,51.412761,On or near ARTHUR STREET,W01001071,The Vale of Glamorgan 009D,Defendant found not guilty
390dde4a28d96dfcc03d3123a65d78f98f7e1d6273f4c143dd44fabbb9f503da,2013-02,South Wales Police,South Wales Police,-3.252449,51.481766,On or near ARCHER ROAD,W01001741,Cardiff 039E,Offender sent to prison
8319c069896b0850df6f304f7b599968cf980164d0bc9643e15f1dda5576336e,2013-02,South Wales Police,South Wales Police,-3.780071,51.591672,On or near OAKWOOD ROAD,W01000951,Neath Port Talbot 018C,Offender given community sentence
7182287a80b4151d6db0957507ab499c30bf12aa52eeff7a99f653e52238508c,2013-02,South Wales Police,South Wales Police,-3.943460,51.619906,On or near Shopping Area,W01000745,Swansea 025B,Court case unable to proceed
64282b05ba47a49b35b7a8532c1694af2acaed1208d8af481c602a1cda26f2c2,2013-02,South Wales Police,South Wales Police,-3.587553,51.512777,On or near CEFN-GLAS ROAD,W01001028,Bridgend 014D,Offender sent to prison
8ed3efd94f6693ce6b3c4f6ef09965a3c6fa3faa753ad7c7dd4000ef3b3557c8,2013-02,South Wales Police,South Wales Police,-3.170701,51.442093,On or near PEMBROKE TERRACE,W01001124,The Vale of Glamorgan 005C,Offender fined
448ea1f3823a09905bdbc2966a5719dfa40b49c76f77733e1fe8e84afe7aa932,2013-02,South Wales Police,South Wales Police,-3.206081,51.498267,On or near Supermarket,W01001756,Cardiff 025B,Offender given community sentence
