Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
446a0a67dbb4ecf8931c9ee72031f19e49bf7fa16daae10f4962a8975eead162,2013-10,South Wales Police,South Wales Police,-3.178431,51.481895,On or near Shopping Area,W01001939,Cardiff 032F,Offender given penalty notice
88252089a325863bb09d72bc141d9bcda500f11ca7326c514f7deca34e0dfd68,2013-10,South Wales Police,South Wales Police,-3.949496,51.618835,On or near DILLWYN STREET,W01000745,Swansea 025B,Offender given a caution
446a0a67dbb4ecf8931c9ee72031f19e49bf7fa16daae10f4962a8975eead162,2013-10,South Wales Police,South Wales Police,-3.178431,51.481895,On or near Shopping Area,W01001939,Cardiff 032F,Offender given penalty notice
71a61f6f3d29cb8b7c5e0e1f121b60eeac448ef10a07854c66cd6c28f741aa86,2013-10,South Wales Police,South Wales Police,-3.631897,51.742222,On or near AVON STREET,W01000893,Neath Port Talbot 003A,Suspect charged
9d189341bddb583798a8de4939ba2f1f7af0a4d9c59eaff653cd97498cb4b025,2013-10,South Wales Police,South Wales Police,-3.943460,51.619906,On or near Shopping Area,W01000745,Swansea 025B,Suspect charged
396b4874c59d2cdae36d52cbad81a7bd9e484dbaa620e8f6abcb7869f35f9409,2013-10,South Wales Police,South Wales Police,-3.702128,51.522536,On or near HEOL-Y-PARC,W01001001,Bridgend 010C,Suspect charged
8d577f75ec51217ac726ac15eb83dba18866e19e0bd6dc2fd8aff6cde17df0f5,2013-10,South Wales Police,South Wales Police,-3.211833,51.503297,On or near ABERPORTH ROAD,W01001787,Cardiff 023C,Investigation complete; no suspect identified
b5cf145c84dd12558ba1848468c070a419d0e05f7b6c37781f2e4ae25417fdef,2013-10,South Wales Police,South Wales Police,-3.169127,51.490863,On or near KINCRAIG STREET,W01001829,Cardiff 033A,Suspect charged
40a65093a73fc8a933e235cbdad11c21de418d41a19f029b3021ceba3a3f8501,2013-10,South Wales Police,South Wales Police,-3.198648,51.481259,On or near PICTON PLACE,W01001861,Cardiff 034D,Suspect charged
c1113ff7ec098e48d58760297899c91cdc36b500f505ff012a6cae3cf4576880,2013-10,South Wales Police,South Wales Police,-3.382996,51.535042,On or near LLYS CATWG,W01001243,Rhondda Cynon Taf 030E,Suspect charged
66950444332b09eee52791a8a7802512357df2d6b8a6fc1fda617dd234692f22,2013-10,South Wales Police,South Wales Police,-3.340201,51.602178,On or near PARK SIDE LANE,W01001228,Rhondda Cynon Taf 021D,Suspect charged
f5987489ea0b9c855f11988c9538c35a6146b0b3e2445a530cba3d62edb0713f,2013-10,South Wales Police,South Wales Police,-3.116558,51.511724,On or near HARRIS AVENUE,W01001867,Cardiff 016B,Suspect charged
c938f4c1880517cda3605e53742974303a3abf4f1d3d277cf2638b0de97ec4a0,2013-10,South Wales Police,South Wales Police,-3.809997,51.598534,On or near MORRISON ROAD,W01000958,Neath Port Talbot 016B,Suspect charged
8e0c9e1c2f17f29923506ce0f704a84913b8c567aa2f0a96bd0a6391cfd3615d,2013-10,South Wales Police,South Wales Police,-3.848306,51.719720,On or near TAWE TERRACE,W01000948,Neath Port Talbot 004D,Suspect charged
434a0051a41670c3b1be919eaa6391bb45521a3cb9f2c409bf9769ecb7abe19b,2013-10,South Wales Police,South Wales Police,-3.508000,51.663940,On or near BRYN RHODFA,W01001272,Rhondda Cynon Taf 010D,Suspect charged
cc8ace142d900d5da9ee4773bf4854f6297fbfe5d80ebdebdefca67e276f87d9,2013-10,South Wales Police,South Wales Police,-3.186585,51.495319,On or near RHIGOS GARDENS,W01001719,Cardiff 028B,Local resolution
31312bf55826ac5a28769b467374b9389e0077d85be0fbb645a7ff628bb57614,2013-10,South Wales Police,South Wales Police,-3.121574,51.505337,On or near GREENWAY AVENUE,W01001863,Cardiff 022A,Suspect charged
dec225cf30727aa4337c3716ed34a96728a009c95045d0bd53e731e15028307e,2013-10,South Wales Police,South Wales Police,-3.661261,51.626182,On or near Parking Area,W01000994,Bridgend 001D,Suspect charged
e8c877bc52c2879a79632530893b4f20e8091aba336690d54c7aa9677f6268b7,2013-10,South Wales Police,South Wales Police,-3.444525,51.610319,On or near MERION STREET,W01001219,Rhondda Cynon Taf 018C,Investigation complete; no suspect identified
c8a8265d2bac725a24433e85fe3628400eefe21e6197bfd51fa8dd2a37e769d2,2013-10,South Wales Police,South Wales Police,-3.453698,51.581477,On or near ELMWOOD DRIVE,W01001914,Rhondda Cynon Taf 023F,Suspect charged
9ef3da7988751fdd40c5ba6361a07b71a3f47b184b636c41e2ccc4563fa68f9f,2013-10,South Wales Police,South Wales Police,-3.272367,51.402071,On or near Supermarket,W01001910,The Vale of Glamorgan 012G,Suspect charged
31dce8c824ada5295832c67c3db439da3676877faa76dd8438163f93221c699e,2013-10,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
988199bbbcfe94cdd299e5027d38c908cb012894847df41ed851da9800bb7441,2013-10,South Wales Police,South Wales Police,-3.987790,51.649855,On or near PONTARDULAIS ROAD,W01000761,Swansea 013B,Suspect charged
c67bf93508ae26ea8baa8702bf661b039f09d82bc530907fbfb83b5fe9cbe217,2013-10,South Wales Police,South Wales Police,-3.268595,51.403964,On or near THOMPSON STREET,W01001910,The Vale of Glamorgan 012G,Suspect charged
3bc9f71c7ccf1911b2701bb1d72173b6db8310b5131a30b81bb4dbd41523a45f,2013-10,South Wales Police,South Wales Police,-3.272860,51.404296,On or near Parking Area,W01001066,The Vale of Glamorgan 015D,Investigation complete; no suspect identified
b4110880a28a7a2ebbfdc344798ca57d0bb884c8b4428c8b089145304c46c098,2013-10,South Wales Police,South Wales Police,-3.578789,51.508139,On or near Bus/Coach Station,W01001021,Bridgend 014A,Suspect charged
752b34bac1ab883df395e4b8dbf1ed1b87d697616d9e42554a7cf892c7015d79,2013-10,South Wales Police,South Wales Police,-3.561099,51.511684,On or near MAES TALCEN,W01000980,Bridgend 016A,Suspect charged
9250479df0f722f1fbe2ba88e84c3a8683c62b645a0bf1a08dc3a6d9e7916f20,2013-10,South Wales Police,South Wales Police,-3.091137,51.539398,On or near TYLA LANE,W01001657,Newport 020C,Suspect charged
854b353ed17edd99395ece9518533b69945590097f95cc9cbae9cec344336654,2013-10,South Wales Police,South Wales Police,-3.155401,51.478941,On or near LAMBERTON WAY,W01001874,Cardiff 038D,Suspect charged
db117b4f3c85d0d015c969837f27ff1539b0f3461ed643cb91332f4b55f2560d,2013-10,South Wales Police,South Wales Police,-3.646996,51.653539,On or near AVON STREET,W01000920,Neath Port Talbot 011A,Suspect charged
2a53e3d731454abf7810222d660b93a8d75fd7cfd9e99f0257de6996b93122b8,2013-10,South Wales Police,South Wales Police,-3.945309,51.617870,On or near Shopping Area,W01001955,Swansea 025F,Suspect charged
a9e2493bfcd43481e1e2d011ab0a143acad16fb2f790579e13cfa4bd6b0673a3,2013-10,South Wales Police,South Wales Police,-3.452564,51.632790,On or near Petrol Station,W01001201,Rhondda Cynon Taf 014B,Suspect charged
c64f51941112ba37270e3560448b2c2345eff4cf471f43e17458c3ba09ec6d6c,2013-10,South Wales Police,South Wales Police,-3.346216,51.597074,On or near MARITIME STREET,W01001182,Rhondda Cynon Taf 021A,Suspect charged
7fbacecb02e8ee0de618f98b4aced678132ceaa9ee84a02a07de8cba9c25e6ef,2013-10,South Wales Police,South Wales Police,-3.229767,51.483373,On or near ROBERT STREET,W01001706,Cardiff 041B,Suspect charged
46dc2558a59d4e3f6de5ae6f8017bbedc068c0444071a5fe39db37a56ec75a95,2013-10,South Wales Police,South Wales Police,-3.337012,51.604705,On or near Parking Area,W01001258,Rhondda Cynon Taf 019E,Suspect charged
4c021760b8b54c90aa49181812fc74ba89bd50a2b09749d781ebdda468f5d396,2013-10,South Wales Police,South Wales Police,-3.177476,51.480601,On or near Working Street,W01001939,Cardiff 032F,Suspect charged
c31b27cda08864aff7304ff694a608c17b60e0856289f98364aa251985e37e06,2013-10,South Wales Police,South Wales Police,-3.512829,51.661351,On or near RIVER TERRACE,W01001273,Rhondda Cynon Taf 010E,Suspect charged
b30ff2ba1a33830e6b25a2808c44fff598532f226e8f9b458b79a2dd76cea70f,2013-10,South Wales Police,South Wales Police,-3.182802,51.456035,On or near MOREL COURT,W01001947,Cardiff 048E,Offender given a caution
bce2ed1d45539261f6bfce3e75a291b07838abace54d6cca10ed90a5dcc32b12,2013-10,South Wales Police,South Wales Police,-3.581757,51.608307,On or near HIGH STREET,W01001043,Bridgend 004E,Offender given a caution
3b00ca46034c9c508ab78cae47c445f97b26c66201f3a032cf992b9c07f34eb4,2013-10,South Wales Police,South Wales Police,-3.173712,51.473121,On or near CANAL PARADE,W01001952,Cardiff 049F,Suspect charged
8ee6f48a36693e30486624f2d89b29eb8d89081ec5200f088171144ee3412eae,2013-10,South Wales Police,South Wales Police,-3.804319,51.592264,On or near SANDOWN ROAD,W01000959,Neath Port Talbot 017E,Offender given a caution
c7ee0b21c2558b84007d106be2c2ac28a45be8f871a1dbe5a4d422340f91725a,2013-10,South Wales Police,South Wales Police,-3.781386,51.594665,On or near TY-DRAW PLACE,W01000951,Neath Port Talbot 018C,Offender given a caution
9535e7d7f79c68ed9bb2fd724d39cfb0afdb796ba9a96a97fa2900bebcea72ef,2013-10,South Wales Police,South Wales Police,-3.409201,51.610848,On or near HIGH STREET,W01001172,Rhondda Cynon Taf 020A,Offender given a caution
bc617ae00d5c12a84fedd0de6998794b89f9373fed6762b067bbfabc96bca7b3,2013-10,South Wales Police,South Wales Police,-3.576832,51.507383,On or near DERWEN ROAD,W01001021,Bridgend 014A,Suspect charged
77a61c3b0830e0431725b5b8107dd1e5b9f6faaf73627fd11c696d4e4e0a3ecb,2013-10,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Offender given a caution
e6bccd05b88db0b2d26f41f02e325f3fd3b259063226f21b3fbd9602885af41e,2013-10,South Wales Police,South Wales Police,-3.390935,51.547627,On or near Hospital,W01001242,Rhondda Cynon Taf 030D,Suspect charged
cb144f0b10dc5ab062908189c2c0211ec4d2812e60500f6127b36ba2ace02704,2013-10,South Wales Police,South Wales Police,-3.928850,51.653832,On or near Park/Open Space,W01000814,Swansea 008E,Suspect charged
774bf0900ade3539aee2cce397c2286648829d38a1711aa45858efc26f0095c4,2013-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Suspect charged
7b25c12c68d59f72f940bb3e30104238681ecf65cc664a5a8021822f156b3611,2013-10,South Wales Police,South Wales Police,-3.780770,51.688463,On or near MARCH HYWEL,W01000887,Neath Port Talbot 005A,Suspect charged
52006a009cfe33b9977c855054d66f0a090ce7c7765745484c018f48ff051c8a,2013-10,South Wales Police,South Wales Police,-3.655136,51.632950,On or near CARMEN STREET,W01000993,Bridgend 001C,Suspect charged
e924cb798648ef4580da08bb0a993c4ca0bd469c90bcbef4c4108fed6aa0dd84,2013-10,South Wales Police,South Wales Police,-3.328532,51.523416,On or near PARC-Y-FELIN,W01001727,Cardiff 014A,Investigation complete; no suspect identified
a4470effb8d17b9ee4276059a820c0bf01a91648e1df47be6c9c4f93d8ca0645,2013-10,South Wales Police,South Wales Police,-3.194241,51.468040,On or near BURGESS PLACE,W01001759,Cardiff 046A,Suspect charged
22cf1bf421c5588de7986b7db0dd2afd4834af434262435d9e01fdcd3a4630e1,2013-10,South Wales Police,South Wales Police,-3.449991,51.716949,On or near GOSPEL HALL TERRACE,W01001148,Rhondda Cynon Taf 002A,Suspect charged
82e899a127fc0edbc5b51b80a51cda559e22cb8a55faa2d1d8b7c816f8661f36,2013-10,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
ad2861d3f732e3675fc57934b4af4915cfba24cb9687bc93087deb8250a08e62,2013-10,South Wales Police,South Wales Police,-3.384489,51.747817,On or near COFFINS ROW,W01001307,Merthyr Tydfil 004C,Suspect charged
987f31b5f079ca9b3dd2fff6e664e592596655f14e393dfeed37166250856e5d,2013-10,South Wales Police,South Wales Police,-3.198648,51.481259,On or near PICTON PLACE,W01001861,Cardiff 034D,Suspect charged
5e3963860e959166b5ece00b220c312faf33d2f2520b835421049dd693dde5f5,2013-10,South Wales Police,South Wales Police,-3.243756,51.477731,On or near COWBRIDGE ROAD WEST,W01001740,Cardiff 039D,Suspect charged
d3d9c724ca5334edb8e96a493e868f953aef0378266ba373b66b278384139540,2013-10,South Wales Police,South Wales Police,-3.393552,51.749985,On or near Shopping Area,W01001306,Merthyr Tydfil 003D,Suspect charged
b5b23efadd8c5222e2aa20aeca62dd8361bf44cb491db2b9c474a4da08fb8736,2013-10,South Wales Police,South Wales Police,-3.993837,51.621291,On or near GLAN YR AFON ROAD,W01000857,Swansea 022E,Offender given a caution
01dc4c29cd9ae607c690ca3418dac29b34b849182845714648a9646e3be88de1,2013-10,South Wales Police,South Wales Police,-3.156275,51.514055,On or near LINCOLN COURT,W01001813,Cardiff 017D,Suspect charged
0ef019dbc26c4a29c794fef23af38da18b6569c9b2cb25cf61717d69f81b2942,2013-10,South Wales Police,South Wales Police,-3.110410,51.516081,On or near Parking Area,W01001883,Cardiff 016C,Suspect charged
a616521e1fa5292af6e2ca17fadfc7740465fb8a387389444c3eb3df44a09d50,2013-10,South Wales Police,South Wales Police,-3.442735,51.615808,On or near BROADFIELD CLOSE,W01001217,Rhondda Cynon Taf 018A,Suspect charged
712f20e1e2175aa286149942534a309dc215697fcf08f05861536693923257f0,2013-10,South Wales Police,South Wales Police,-3.245641,51.492467,On or near LABURNUM PLACE,W01001750,Cardiff 031A,Suspect charged
3e31e7317c94a4d164c9882dcbbabe92803a4a7b5bdd9d919b6fd14f1a464881,2013-10,South Wales Police,South Wales Police,-3.753131,51.644485,On or near CURWEN CLOSE,W01000945,Neath Port Talbot 014E,Offender given a caution
5dbf1a494390354631acb005a415b8e107d6b283491746c20d53a1582f115893,2013-10,South Wales Police,South Wales Police,-3.341982,51.599883,On or near Parking Area,W01001182,Rhondda Cynon Taf 021A,Offender given a caution
924e2560642527ffb176f1fc8b83cfa293d59db0ce2fc763958fcc04865c066e,2013-10,South Wales Police,South Wales Police,-3.377266,51.746094,On or near JOHN STREET,W01001315,Merthyr Tydfil 004D,Suspect charged
6064cf987a895aafc64bce3d558b9614d53dd917b4a91e07999a6387344dd241,2013-10,South Wales Police,South Wales Police,-3.577491,51.508129,On or near MARKET STREET,W01001021,Bridgend 014A,Local resolution
3822e8f7bd7b3e3e38c3527caf67580dcf8b29f081d5ac0ed48c571127610da9,2013-10,South Wales Police,South Wales Police,-3.552462,51.506871,On or near UNDERWOOD PLACE,W01000979,Bridgend 015A,Suspect charged
a09225f66188ad60d9bba6c8bd1fa6378e52d95d8c83d466bf45ca9953f454e4,2013-10,South Wales Police,South Wales Police,-3.460322,51.732980,On or near KINGSBURY PLACE,W01001152,Rhondda Cynon Taf 002B,Suspect charged
8c6b353017840491a843449842034f116c5e896afe969499fa364a057401d3c7,2013-10,South Wales Police,South Wales Police,-3.813547,51.601753,On or near TRINITY COURT,W01000962,Neath Port Talbot 016D,Suspect charged
b2534ba69fb33a55aa2682b58c4fb4cba9a63f3023ac51585c741569630c2841,2013-10,South Wales Police,South Wales Police,-3.255248,51.474615,On or near DEERE PLACE,W01001742,Cardiff 043A,Suspect charged
bab6afcdc7800863e7eb9d6bbf0afbf7d332340a2302d57b9dc200c28e20108f,2013-10,South Wales Police,South Wales Police,-3.458080,51.625465,On or near Bus/Coach Station,W01001247,Rhondda Cynon Taf 016C,Suspect charged
ce7ca26650e10fe80be36a30517df6a743fa779d6730f08038bcd5bd10e897ce,2013-10,South Wales Police,South Wales Police,-3.575873,51.501730,On or near Parking Area,W01001035,Bridgend 014E,Suspect charged
d40c1ab042cb77a7fff8098efa6b0f4cb9554702e9a85f315594f2173fd0c8c5,2013-10,South Wales Police,South Wales Police,-3.308108,51.660115,On or near RODERICKS TERRACE,W01001322,Merthyr Tydfil 007E,Suspect charged
3b78a7f4cbc8364a298760b7e38275627dcd5135337bc8549039b987b1bcb441,2013-10,South Wales Police,South Wales Police,-3.942046,51.619929,On or near CAER STREET,W01001955,Swansea 025F,Suspect charged
27a367c732b705a626a5bb797e54b6f141f2fe13820edd84c32418012ae2e4d9,2013-10,South Wales Police,South Wales Police,-4.012171,51.639619,On or near ROSEWARNE CLOSE,W01000756,Swansea 017B,Suspect charged
f5a122203a9fd6d0ea2e00a58c37663c44a013c5cca8c8fd17b13bd76f9f0864,2013-10,South Wales Police,South Wales Police,-3.947066,51.629216,On or near Parking Area,W01000864,Swansea 019C,Offender given a caution
27a367c732b705a626a5bb797e54b6f141f2fe13820edd84c32418012ae2e4d9,2013-10,South Wales Police,South Wales Police,-4.012171,51.639619,On or near ROSEWARNE CLOSE,W01000756,Swansea 017B,Suspect charged
6289726119508d7e54335f7d6da176de1a342fc38dda559482528c92c9ded590,2013-10,South Wales Police,South Wales Police,-3.953598,51.630591,On or near MAYHILL GARDENS,W01000864,Swansea 019C,Suspect charged
9a63365b9d7de3c06d9d5607211fb821e2a1947c55b58cd419c72cacd6174d02,2013-10,South Wales Police,South Wales Police,-3.377727,51.747905,On or near ROBERTS LANE,W01001315,Merthyr Tydfil 004D,Offender given penalty notice
b10154abaea2dd9fb5e1918e8ce66a2ebad19aaa2152dade801245902a5ab4fc,2013-10,South Wales Police,South Wales Police,-3.367601,51.668744,On or near HAWTHORN TERRACE,W01001209,Rhondda Cynon Taf 008A,Suspect charged
632207be8907c8d6abdb024d4a083c097121a1d46e12d672edd9eaedd96bb657,2013-10,South Wales Police,South Wales Police,-3.197165,51.477992,On or near KINGSTON ROAD,W01001857,Cardiff 042C,Suspect charged
219d49b6fa55332366df64eb56d4584f12c973f3f171c745d5fa8a32b04ec1b5,2013-10,South Wales Police,South Wales Police,-3.972176,51.638149,On or near MILE END CLOSE,W01000755,Swansea 017A,Suspect charged
ef89aa2910a075fc6a8bb993a029b86979792656e6cd81ee81107bb20aaae693,2013-10,South Wales Police,South Wales Police,-3.605955,51.500873,On or near WILDFIELD,W01001918,Bridgend 017E,Suspect charged
e001159c1096246cd1fb4af57efbc94807afdc149a3050930f905b132a58ae70,2013-10,South Wales Police,South Wales Police,-3.285014,51.400395,On or near PORTHKERRY ROAD,W01001102,The Vale of Glamorgan 013F,Suspect charged
16e97cecb85a8089e0d023573376c05c581d5d5b66fb9866b4ec5881f6a81c47,2013-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Offender given penalty notice
5964106982fb95581ce8933d3ca2e0008dbd0a07758b2c2ad0d9901c7c5a171e,2013-10,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Suspect charged
e01681daf5936318cdfb6dfdd292c8c27894412a15f691accd94ed17c943adc7,2013-10,South Wales Police,South Wales Police,-3.380792,51.535563,On or near FOREST VIEW,W01001243,Rhondda Cynon Taf 030E,Suspect charged
6b9fe63bc536891d9d3b12bd3671f181838c4c3065fe0cf2ed5ae9ba35f12ceb,2013-10,South Wales Police,South Wales Police,-3.943332,51.618244,On or near Shopping Area,W01001955,Swansea 025F,Suspect charged
dc840974de856a770fbf1d1d5693e6654d52e505777c33bd1f4490e3490cd74e,2013-10,South Wales Police,South Wales Police,-3.162584,51.495847,On or near ALMA ROAD,W01001824,Cardiff 029C,Local resolution
08e445fafdd8d327d5c08094fde9a0d67d4153677652c4e4f8b1dbab3e94bc21,2013-10,South Wales Police,South Wales Police,-3.342376,51.598548,On or near HIGH STREET,W01001182,Rhondda Cynon Taf 021A,Investigation complete; no suspect identified
d6417be9044a9eca91380878c362e2c0959752b8b77c69d55ad9f9b1f0b09f68,2013-10,South Wales Police,South Wales Police,-3.430666,51.650899,On or near HIRWAIN PLACE,W01001276,Rhondda Cynon Taf 013D,Suspect charged
693d0b16786e4c80325e655a98c3e54d0762b076ae504c5f6fc4272973fdd0a0,2013-10,South Wales Police,South Wales Police,-3.090452,51.526438,On or near SWANAGE CLOSE,W01001877,Cardiff 011A,Suspect charged
38d4bc051d0e9e79899f9e8e850de235ad499ca725990445e2741421b9ac0a07,2013-10,South Wales Police,South Wales Police,-3.382460,51.760582,On or near ROWAN WAY,W01001300,Merthyr Tydfil 008B,Suspect charged
2a2ee5186405838cab5a7ae6499c54c8e23b7780227ebd99fc9e0bbb9c05b234,2013-10,South Wales Police,South Wales Police,-3.943460,51.619906,On or near Shopping Area,W01000745,Swansea 025B,Suspect charged
4ff3bdc9399c7a4c2b7fcf751f07964565ee0e3ccfb85983412cc35397f1d3e4,2013-10,South Wales Police,South Wales Police,-3.354238,51.722480,On or near PENLAN STREET,W01001314,Merthyr Tydfil 005A,Investigation complete; no suspect identified
25bb420e13695ebcf0f02b101ebbd37bdef338129a63353f52c1f738ad06186f,2013-10,South Wales Police,South Wales Police,-3.806564,51.657154,On or near EVA STREET,W01000935,Neath Port Talbot 008B,Suspect charged
9ce2d3e70b966f52595476b1ee977e56850a99f4ac2106ad298d0dc651148f62,2013-10,South Wales Police,South Wales Police,-3.329692,51.608188,On or near FRON TERRACE,W01001257,Rhondda Cynon Taf 019D,Investigation complete; no suspect identified
6f07eef69060c728ce09b077f1c640efdac028577bd69cf2f789e99d24843ea7,2013-10,South Wales Police,South Wales Police,-3.147659,51.499825,On or near GRAHAM CLOSE,W01001822,Cardiff 029A,Suspect charged
13ad7dda1e0c7b659218ae5e05770c7c1ddb786a74d0e8caf618bb1c729c3164,2013-10,South Wales Police,South Wales Police,-3.345205,51.692758,On or near STRYD Y BONT,W01001304,Merthyr Tydfil 006D,Suspect charged
26192e35990167a7c1abd088a54fee336cec59767192cc33714e2f92a80a483e,2013-10,South Wales Police,South Wales Police,-3.188807,51.492716,On or near NORTH ROAD,W01001721,Cardiff 032A,Suspect charged
321ce5fecf236530c33870da75c0c38f9dda4752933e9356e9d94594a544c573,2013-10,South Wales Police,South Wales Police,-3.179290,51.481140,On or near Shopping Area,W01001939,Cardiff 032F,Suspect charged
80dedadfb81cf88cd5f8458ab794ad786f42b70f24a12e1f52ebe6b7b9c325c6,2013-10,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Suspect charged
3fd5c1dbe4d19617d34ea5000c4f871c7664b01767f5c4131592af753d2d0581,2013-10,South Wales Police,South Wales Police,-3.947257,51.619843,On or near Parking Area,W01000745,Swansea 025B,Suspect charged
5ebc426f6bf43373d54a0d67088478df991dab59475026417f07298777eaa367,2013-10,South Wales Police,South Wales Police,-3.420697,51.586314,On or near CAPEL FARM,W01001251,Rhondda Cynon Taf 024C,Suspect charged
6261ebdd599854b57c325c0d4ac081af6217250739e7f6f5fb72f0f169c63afe,2013-10,South Wales Police,South Wales Police,-3.335615,51.681026,On or near DARREN LAS,W01001303,Merthyr Tydfil 006C,Offender given a caution
7dd8287bcbe60dca222d4330ef41d472dfa7dbb5fdae6dd5748691ba338f974e,2013-10,South Wales Police,South Wales Police,-3.806564,51.657154,On or near EVA STREET,W01000935,Neath Port Talbot 008B,Suspect charged
44bf9dc58f60d057cab42b49387ba7e9ef66110855424d5c4a3a063cfe5feb13,2013-10,South Wales Police,South Wales Police,-3.566427,51.509464,On or near MEADOW WALK,W01000981,Bridgend 016B,Suspect charged
1b518a55321dfa6659c967107abcb8a1fbae485031907d8d5a5420e873328ce1,2013-10,South Wales Police,South Wales Police,-3.197492,51.508615,On or near ST AGNES ROAD,W01001776,Cardiff 021C,Suspect charged
7e4fab8f03329d9dc77c1c9df6d45b4518efd7efa27874d3856e9d9a014b631e,2013-10,South Wales Police,South Wales Police,-3.803036,51.664069,On or near Supermarket,W01000939,Neath Port Talbot 008D,Suspect charged
9d2f91b9efb112bd9696ccac3d88dc147259eadcf248b81d50ba465b2584c3bd,2013-10,South Wales Police,South Wales Police,-3.794837,51.594163,On or near YSGUTHAN ROAD,W01000886,Neath Port Talbot 017C,Offender given a caution
e0bb4fbac459a7ea2da8ec0598fa28d7a7dd277736dfdde6a923239baf812044,2013-10,South Wales Police,South Wales Police,-3.139345,51.527484,On or near WYNCLIFFE GARDENS,W01001816,Cardiff 009B,Suspect charged
dbe68751d479f5c324d086c8e638938158eaa9cf9eb1a23f5f03a49f529322e2,2013-10,South Wales Police,South Wales Police,-3.177560,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Suspect charged
df82bbda695b6fdee61dc643e27e260ef3791ae8d0d8c93b9434be3e726c4a11,2013-10,South Wales Police,South Wales Police,-3.947592,51.620593,On or near Nightclub,W01000745,Swansea 025B,Suspect charged
5d4b497dbde2a38de6a5eb761020b7f7da571223a5d9068897616ac7af5e390b,2013-10,South Wales Police,South Wales Police,-3.166066,51.464071,On or near NEW GEORGE STREET,W01001942,Cardiff 049B,Suspect charged
35dc8f86da9a148b3ba4cb00f62aec78ce6061e38e1bdf58ac6a6b8d0c4252f1,2013-10,South Wales Police,South Wales Police,-3.943761,51.639441,On or near MYSYDD TERRACE,W01000789,Swansea 016E,Suspect charged
4c1f6395018745a5a05c2c6f03d264dfc46e4c543492c158026453cb2dd259b3,2013-10,South Wales Police,South Wales Police,-3.962775,51.645006,On or near CONWAY ROAD,W01000835,Swansea 013E,Investigation complete; no suspect identified
2622d9d8f51bf9d9063fe2729823a22e32680a96e76423251bbb4eaaa268a890,2013-10,South Wales Police,South Wales Police,-3.806747,51.662124,On or near WINDSOR ROAD,W01000939,Neath Port Talbot 008D,Suspect charged
5cba994941ebf9e7fe41d5183e9dfd3b0e7fecc9604214d0a64ae22e02b7ad3a,2013-10,South Wales Police,South Wales Police,-3.179266,51.480799,On or near Shopping Area,W01001939,Cardiff 032F,Offender given a caution
e3d1946a874efd4b7e1bb094cd99874e655ed2372cf58e8c904634bb3b2393d8,2013-10,South Wales Police,South Wales Police,-3.402342,51.762046,On or near BREWERY LANE,W01001324,Merthyr Tydfil 003E,Suspect charged
a12c113f704e872a06f670b638361a452025786a4d7b50d6cee8ac84f77a4276,2013-10,South Wales Police,South Wales Police,-3.377727,51.747905,On or near ROBERTS LANE,W01001315,Merthyr Tydfil 004D,Offender given a caution
212082c4adc6134c6e36ea50d22fff8db086e4ceb46ded9e31376ee516746ea7,2013-10,South Wales Police,South Wales Police,-3.513144,51.736268,On or near CASWELL CLOSE,W01001188,Rhondda Cynon Taf 001C,Investigation complete; no suspect identified
45359c5cfe6783e45711e18900ee30cfa782a13518f4831edf921affc529ae83,2013-10,South Wales Police,South Wales Police,-3.174054,51.482497,On or near Queen Street,W01001939,Cardiff 032F,Suspect charged
b7dd2cbd095919e3ba62aeb422aa096812748e91255816781866e155f57e2b54,2013-10,South Wales Police,South Wales Police,-3.456809,51.666951,On or near Petrol Station,W01001203,Rhondda Cynon Taf 009D,Suspect charged
734a18206666bfaac9b080e2fbc44ab2f0121322c9a19eaca0a59d2b443d6685,2013-10,South Wales Police,South Wales Police,-3.771648,51.586323,On or near LIBRARY LANE,W01000967,Neath Port Talbot 019C,Suspect charged
b6fe3ac6483300da3b0fc27632dffb2b40143a255d15f41838d7a87aaa19ea70,2013-10,South Wales Police,South Wales Police,-3.284589,51.399087,On or near MARKET STREET,W01001101,The Vale of Glamorgan 013E,Suspect charged
88ec80363355212326f069b94d50ed02c2818220b41f23a3e2e8f5137fa3950c,2013-10,South Wales Police,South Wales Police,-3.794250,51.595746,On or near ANGEL STREET,W01000885,Neath Port Talbot 017B,Offender given a caution
c127063622c6d16816666fd143f4894b8d2ad6db196a64c357b378f421f6eb95,2013-10,South Wales Police,South Wales Police,-3.340718,51.600608,On or near Shopping Area,W01001182,Rhondda Cynon Taf 021A,Suspect charged
